year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,status,source_id
2022,MOPUP,MCC,AIQ,50984,50984,AIR,All India,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental Sciences, Rohtak, Haryana, 124001",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,51255,51255,AIR,All India,"PB. GOVT. DENTAL COLLEGE & HOSP,AMRITSAR,Majitha Road,Amritsar, Punjab, 143001",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,51655,51655,AIR,All India,"GOVT. DENTAL COLL.& HOSP., JAMNAGAR,Opp. City Police Line, Navagam Ghed, Jamnagar, Gujarat, 361008",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,51979,51979,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS, ASARWA, AHMEDABAD, Gujarat, 380016",BDS,EWS,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,52244,52244,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And Hospital GMC Campus Nagpur, Maharashtra, 440003",BDS,Open,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,52313,52313,AIR,All India,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District, Manipur, 795004",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,52651,52651,AIR,All India,"GOVT. DENTAL COLLEGE, SHIMLA,HP GOVERNMENT DENTAL COLLEGE AND HOSPITAL SHIMLA",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,52684,52684,AIR,All India,"Government Dental College and Hospital, Vijayawada,Government Dental College and Hospital, Machavaram Post, Vijayawada - 520004, Andhra Pradesh, 520004",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,52707,52707,AIR,All India,"TAMILNADU GOVT D.C. & HOSP, CHENNAI,No. 1, TNPSC SALAI, PARK TOWN, CHENNAI 600003, Tamil Nadu, 600003",BDS,Open,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,52986,52986,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,53109,53109,AIR,All India,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District, Manipur, 795004",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,53171,53171,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,53553,53553,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And Hospital GMC Campus Nagpur, Maharashtra, 440003",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,54181,54181,AIR,All India,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,54265,54265,AIR,All India,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,54434,54434,AIR,All India,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental Sciences, Rohtak, Haryana, 124001",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,54745,54745,AIR,All India,"GOVT. DENTAL COLLEGE, SHIMLA,HP GOVERNMENT DENTAL COLLEGE AND HOSPITAL SHIMLA",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,54762,54762,AIR,All India,"Indira Gandhi Govt. Dental College, Jammu,Indira Gandhi Govt. Dental College, Rehari Chungi, Jammu, Jammu And Kashmir, 180005",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,55321,55321,AIR,All India,"M.G.D.C. & HOSPITAL, PUDUCHERRY,GOVT. OF PUDUCHERRY INSTITUTION, GORIMEDU, PONDICHERRY, Puducherry, 605006",BDS,Open,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,55536,55536,AIR,All India,"GOVT. DENTAL COLLEGE, RAIPUR,Near Marahi Mata Mandir, Rajbandha Maidan, Raipur (C.G.), Chhattisgarh, 492001",BDS,Open,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,56016,56016,AIR,All India,"Dental Institue, RIMS, Ranchi,Dental College, Rajendra Institute of Medical Sciences, Bariatu, Ranchi, Jharkhand, 843009",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,56094,56094,AIR,All India,"GOVT. DENTAL COLL.& HOSP., JAMNAGAR,Opp. City Police Line, Navagam Ghed, Jamnagar, Gujarat, 361008",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,56147,56147,AIR,All India,"S.C.B. MEDICAL COLL(DENTAL),CUTTACK,S.C.B. Dental College and Hospital, Mangalabag, Cuttack, Pin-753 007, Odisha, 753007",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,56321,56321,AIR,All India,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL CAMPUS, BANGALORE",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,56442,56442,AIR,All India,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,56503,56503,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,56876,56876,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and Hospital Campus Dhanwantari Nagar Ghati Aurangabad, Maharashtra, 431001",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,57197,57197,AIR,All India,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,57294,57294,AIR,All India,"GOVT. COLLEGE OF DENTISTRY, INDORE,1 Sardar Patel Marg Indore",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,57382,57382,AIR,All India,"REGIONAL DENTAL COLLEGE, GUWAHATI,PO Indrapur,Bhangagarh, Guwahati, Assam, 781032",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,57669,57669,AIR,All India,"Indira Gandhi Govt. Dental College, Jammu,Indira Gandhi Govt. Dental College, Rehari Chungi, Jammu, Jammu And Kashmir, 180005",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,58030,58030,AIR,All India,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,58119,58119,AIR,All India,"S.C.B. MEDICAL COLL(DENTAL),CUTTACK,S.C.B. Dental College and Hospital, Mangalabag, Cuttack, Pin-753 007, Odisha, 753007",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,58344,58344,AIR,All India,"REGIONAL DENTAL COLLEGE, GUWAHATI,PO Indrapur,Bhangagarh, Guwahati, Assam, 781032",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,59473,59473,AIR,All India,"S.C.B. MEDICAL COLL(DENTAL),CUTTACK,S.C.B. Dental College and Hospital, Mangalabag, Cuttack, Pin-753 007, Odisha, 753007",BDS,Open,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,59629,59629,AIR,All India,"S.C.B. MEDICAL COLL(DENTAL),CUTTACK,S.C.B. Dental College and Hospital, Mangalabag, Cuttack, Pin-753 007, Odisha, 753007",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,59878,59878,AIR,All India,"GOVT. COLLEGE OF DENTISTRY, INDORE,1 Sardar Patel Marg Indore",BDS,EWS,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,60297,60297,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,60600,60600,AIR,All India,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,60985,60985,AIR,All India,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL CAMPUS, BANGALORE",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,61009,61009,AIR,All India,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District, Manipur, 795004",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,61059,61059,AIR,All India,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D Mellow road Fort Mumbai, Maharashtra, 400001",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,61139,61139,AIR,All India,"Jawaharlal Nehru Institute of Dental Sciences, Imphal,Porompat, Imphal East, Manipur, Manipur, 795005",BDS,Open,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,61527,61527,AIR,All India,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL CAMPUS, BANGALORE",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,62213,62213,AIR,All India,"GOVT. DENTAL COLLEGE, TRIVANDRUM,Govt Dental College Thiruvananthapuram Kerala",BDS,Open,EWS,Allotted,7
2022,MOPUP,MCC,AIQ,62498,62498,AIR,All India,"REGIONAL DENTAL COLLEGE, GUWAHATI,PO Indrapur,Bhangagarh, Guwahati, Assam, 781032",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,62711,62711,AIR,All India,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar Jammu and Kashmir India, Jammu And Kashmir, 190010",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,62898,62898,AIR,All India,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS, Sedam Road, Gulbarga, Karnataka, 585106",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,63044,63044,AIR,All India,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS, PUTLAMPALLI KADAPA State ANDHRA PRADESH Pin 516004, Andhra Pradesh, 516004",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,63163,63163,AIR,All India,"Rajah Muthiah Dental College and Hos. , Annamalai ,GOVT DENTAL COLLEGE AND HOSPITAL, CUDDALORE DT- ERSTWHILE RAJAH MUTHIAH DENTAL COLLEGE AND HOSPITAL, Tamil Nadu, 608002",BDS,Open,GN,Allotted,7
2022,MOPUP,MCC,AIQ,63264,63264,AIR,All India,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",BDS,OBC,OBC,Allotted,7
2022,MOPUP,MCC,AIQ,63338,63338,AIR,All India,"REGIONAL DENTAL COLLEGE, GUWAHATI,PO Indrapur,Bhangagarh, Guwahati, Assam, 781032",BDS,Open,GN,Allotted,7
