year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,status,source_id
2025,R2,MCC,AIQ,388,388,AIR,Open Seat Quota,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR (Dt) ANDHRA PRADESH, Andhra Pradesh, 522503",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,417,417,AIR,Open Seat Quota,"AIIMS-Bhopal, , SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,459,459,AIR,All India,"Bangalore Medical College and Research Institute , K R ROAD FORT BENGALURU, Karnataka, 560002",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,480,480,AIR,All India,"GOVT.MEDICAL COLLEGE,THIRUVA NANTHAPURAM , OFFICE OF THE PRINCIPAL,GOVT.M EDICAL COLLEGE THIRUVANANTHAP URAM,MEDICAL COLLEGE PO,KERALA, Kerala, 695011",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,541,541,AIR,All India,"Dr. B.S.A. Medical College, Delhi , DR.BABA SAHEB AMBEDKAR MEDICAL COLLEGE AND HOSPITAL, ROHINI SEC-6, DELHI-110085, Delhi (NCT), 110085",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,547,547,AIR,All India,"GOVT.MEDICAL COLLEGE,THIRUVA NANTHAPURAM , OFFICE OF THE PRINCIPAL,GOVT.M EDICAL COLLEGE THIRUVANANTHAP URAM,MEDICAL COLLEGE PO,KERALA, Kerala, 695011",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,557,557,AIR,Open Seat Quota,"AIIMS-Bhopal, , SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,561,561,AIR,Open Seat Quota,"AIIMS-Bhopal, , SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,567,567,AIR,Open Seat Quota,"AIIMS-Bhopal, , SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,568,568,AIR,Open Seat Quota,"AIIMS-Bhopal, , SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,634,634,AIR,Open Seat Quota,"AIIMS-Bhopal, , SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,685,685,AIR,All India,"Lady Hardinge Medical College, New Delhi , Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,696,696,AIR,All India,"MADRAS MEDICAL COLLEGE, CHENNAI , MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI,PARK TOWN,CHENNAI,TA MIL NADU., Tamil Nadu, 600003",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,699,699,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,706,706,AIR,Open Seat Quota,"AIIMS Mangalagiri , ALL INDIA INSTITUTE OF MEDICAL SCIENCES NEAR TADEPALLI MANGALAGIRI GUNTUR (Dt) ANDHRA PRADESH, Andhra Pradesh, 522503",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,710,710,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,718,718,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,725,725,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,732,732,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,740,740,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,743,743,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,744,744,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,746,746,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,748,748,AIR,Open Seat Quota,"JIPMER PUDUCHERRY , Dhanvantari Nagar Gorimedu Puducherry, Puducherry, 605006",MBBS,OBC,OBC,Upgraded,0
2025,R2,MCC,AIQ,755,755,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,765,765,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,775,775,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,781,781,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,816,816,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,829,829,AIR,All India,"GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, CHANDIGAR , GOVERNMENT MEDICAL COLLEGE AND HOSPITAL, SECTOR 32, CHANDIGARH, Chandigarh, 160030",MBBS,OBC,OBC,Upgraded,0
2025,R2,MCC,AIQ,842,842,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,868,868,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,874,874,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,884,884,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,891,891,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,908,908,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,926,926,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,963,963,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,984,984,AIR,All India,"SETH G.S. MEDICAL COLLEGE, MUMBAI , ACHARYA DONDE MARG PAREL MUMBAI, Maharashtra, 400012",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1017,1017,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,OBC,OBC,Upgraded,0
2025,R2,MCC,AIQ,1043,1043,AIR,All India,"SETH G.S. MEDICAL COLLEGE, MUMBAI , ACHARYA DONDE MARG PAREL MUMBAI, Maharashtra, 400012",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1071,1071,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,EWS,EWS,Allotted,0
2025,R2,MCC,AIQ,1072,1072,AIR,Delhi University Quota,"Maulana Azad Medical College, New Delhi , 2 Bahadur Shah Zafar Marg New Delhi, Delhi (NCT), 110002",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1086,1086,AIR,Open Seat Quota,"AIIMS, Bhubaneswar , AT - Sijua, POST - DUMUDUMA, BHUBANESWAR- 751019, Odisha, 751019",MBBS,EWS,EWS,Upgraded,0
2025,R2,MCC,AIQ,1100,1100,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,OBC,OBC,Upgraded,0
2025,R2,MCC,AIQ,1104,1104,AIR,Open Seat Quota,"AIIMS, Rishikesh , ALL INDIA INSTITUTE OF MEDICAL SCIENCES, RISHIKESH Uttarakhand - 249203, Uttarakhand, 249203",MBBS,OBC,OBC,Allotted,0
2025,R2,MCC,AIQ,1126,1126,AIR,All India,"SETH G.S. MEDICAL COLLEGE, MUMBAI , ACHARYA DONDE MARG PAREL MUMBAI, Maharashtra, 400012",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1128,1128,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1129,1129,AIR,All India,"Lady Hardinge Medical College, New Delhi , Lady Hardinge Medical College, Shaheed Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001 (Female Seat only )",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1132,1132,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1135,1135,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1155,1155,AIR,All India,"MADRAS MEDICAL COLLEGE, CHENNAI , MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI,PARK TOWN,CHENNAI,TA MIL NADU., Tamil Nadu, 600003",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1168,1168,AIR,All India,"S.M.S. MEDICAL COLLEGE, JAIPUR , JLN Marg, Jaipur, Rajasthan, 302004",MBBS,EWS,EWS,Allotted,0
2025,R2,MCC,AIQ,1181,1181,AIR,All India,"KGMC, LUCKNOW , SHAHMINA ROAD, CHOWK, LUCKNOW, Uttar Pradesh, 226003",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1202,1202,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1220,1220,AIR,All India,"University College of Medical Sciences, New Delhi , Dilshad Garden, Delhi (NCT), 110095",MBBS,OBC,OBC,Upgraded,0
2025,R2,MCC,AIQ,1238,1238,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1239,1239,AIR,All India,"ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE, VIDISHA , NH 86 INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA, Madhya Pradesh, 464001",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1244,1244,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1248,1248,AIR,Open Seat Quota,"AIIMS Rajkot , Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",MBBS,Open,OBC,Allotted,0
2025,R2,MCC,AIQ,1251,1251,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1271,1271,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1272,1272,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1274,1274,AIR,Open Seat Quota,"AIIMS Rajkot , Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",MBBS,Open,OBC,Allotted,0
2025,R2,MCC,AIQ,1281,1281,AIR,All India,"MADRAS MEDICAL COLLEGE, CHENNAI , MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI,PARK TOWN,CHENNAI,TA MIL NADU., Tamil Nadu, 600003",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1283,1283,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1284,1284,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1292,1292,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1296,1296,AIR,All India,"MADRAS MEDICAL COLLEGE, CHENNAI , MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI,PARK TOWN,CHENNAI,TA MIL NADU., Tamil Nadu, 600003",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1303,1303,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1307,1307,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1309,1309,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1311,1311,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1317,1317,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1321,1321,AIR,All India,"INST OF PG MED EDU & RESEARCH,KOLKAT A , 244 AJC Bose Road, Kolkata, West Bengal, 700020",MBBS,Open,SC,Allotted,0
2025,R2,MCC,AIQ,1324,1324,AIR,All India,"MADRAS MEDICAL COLLEGE, CHENNAI , MADRAS MEDICAL COLLEGE EVR PERIYAR SALAI,PARK TOWN,CHENNAI,TA MIL NADU., Tamil Nadu, 600003",MBBS,OBC,OBC,Allotted,0
2025,R2,MCC,AIQ,1328,1328,AIR,Open Seat Quota,"AIIMS Rajkot , Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1334,1334,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1344,1344,AIR,All India,"Bangalore Medical College and Research Institute , K R ROAD FORT BENGALURU, Karnataka, 560002",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1356,1356,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,OBC,OBC,Allotted,0
2025,R2,MCC,AIQ,1362,1362,AIR,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad , AIIMS Bibinagar (Hyderabad Metropolitan Region) Telangana 508126, Telangana, 508126",MBBS,Open,EWS,Allotted,0
2025,R2,MCC,AIQ,1365,1365,AIR,All India,"S.M.S. MEDICAL COLLEGE, JAIPUR , JLN Marg, Jaipur, Rajasthan, 302004",MBBS,OBC,OBC,Upgraded,0
2025,R2,MCC,AIQ,1376,1376,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1377,1377,AIR,Open Seat Quota,"AIIMS, Nagpur , PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,OBC,OBC,Allotted,0
2025,R2,MCC,AIQ,1386,1386,AIR,Open Seat Quota,"AIIMS Bathinda , Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road Bathinda, Punjab, 151001",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1390,1390,AIR,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad , AIIMS Bibinagar (Hyderabad Metropolitan Region) Telangana 508126, Telangana, 508126",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1408,1408,AIR,Open Seat Quota,"AIIMS Rajkot , Admission cell, Academic section, First floor, Academic block, Permanent Campus, AIIMS Rajkot, Khand, Gujarat, 360110",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1422,1422,AIR,All India,"TOPIWALA NATIONAL MEDICAL COLLEGE,MUMBAI , Dr. A.L. Nair Road, Mumbai Central, Mumbai, Maharashtra, 400008",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1428,1428,AIR,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad , AIIMS Bibinagar (Hyderabad Metropolitan Region) Telangana 508126, Telangana, 508126",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1460,1460,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1497,1497,AIR,All India,"S.M.S. MEDICAL COLLEGE, JAIPUR , JLN Marg, Jaipur, Rajasthan, 302004",MBBS,OBC,OBC,Allotted,0
2025,R2,MCC,AIQ,1500,1500,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,OBC,OBC,Allotted,0
2025,R2,MCC,AIQ,1515,1515,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1527,1527,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1547,1547,AIR,Open Seat Quota,"AIIMS, Raipur , Tatibandh, G E Road, Raipur Chhattisgarh, Pin - 492099, Chhattisgarh, 492099",MBBS,OBC,OBC,Allotted,0
2025,R2,MCC,AIQ,1555,1555,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1558,1558,AIR,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad , AIIMS Bibinagar (Hyderabad Metropolitan Region) Telangana 508126, Telangana, 508126",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1563,1563,AIR,Open Seat Quota,"AIIMS, Gorakhpur , AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur, Uttar Pradesh, 273008",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1583,1583,AIR,All India,"Gandhi Medical College Musheerabad Secunderabad , MUSHEERABAD, SECUNDERABAD, Telangana, 500003",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1595,1595,AIR,All India,"University College of Medical Sciences, New Delhi , Dilshad Garden, Delhi (NCT), 110095",MBBS,EWS,EWS,Upgraded,0
2025,R2,MCC,AIQ,1606,1606,AIR,Open Seat Quota,"INST.OF MED.SCIENCES, BHU,VARANASI , Institute of Medical Sciences, Banaras Hindu University, Uttar Pradesh, 211005",MBBS,Open,OBC,Upgraded,0
2025,R2,MCC,AIQ,1623,1623,AIR,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad , AIIMS Bibinagar (Hyderabad Metropolitan Region) Telangana 508126, Telangana, 508126",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1624,1624,AIR,Open Seat Quota,"JIPMER PUDUCHERRY , Dhanvantari Nagar Gorimedu Puducherry, Puducherry, 605006",MBBS,EWS,EWS,Upgraded,0
2025,R2,MCC,AIQ,1635,1635,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,OBC,Allotted,0
2025,R2,MCC,AIQ,1636,1636,AIR,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad , AIIMS Bibinagar (Hyderabad Metropolitan Region) Telangana 508126, Telangana, 508126",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1637,1637,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1642,1642,AIR,All India,"Bangalore Medical College and Research Institute , K R ROAD FORT BENGALURU, Karnataka, 560002",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1643,1643,AIR,All India,"KGMC, LUCKNOW , SHAHMINA ROAD, CHOWK, LUCKNOW, Uttar Pradesh, 226003",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1655,1655,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1679,1679,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Upgraded,0
2025,R2,MCC,AIQ,1686,1686,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1687,1687,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Allotted,0
2025,R2,MCC,AIQ,1699,1699,AIR,Open Seat Quota,"AIIMS, Patna , Phulwarisharif, Patna, Bihar-801507, Bihar, 801507",MBBS,Open,General,Upgraded,0
