year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,status,source_id
2024,R2,MCC,AIQ,1.01,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.02,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.03,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.04,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.05,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.06,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.07,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.08,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.09,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.1,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.11,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.12,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.13,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.14,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.15,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.16,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,1.17,1,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,18,18,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,19,19,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,20,20,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,21,21,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,22,22,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,23,23,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,24,24,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,25,25,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,26,26,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,27,27,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,28,28,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
2024,R2,MCC,AIQ,29,29,AIR,Open Seat Quota,"AIIMS, New Delhi",MBBS,Reported,-,-,18
