year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,status,source_id
2020,R1,MCC,AIQ,1,1,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,2,2,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,3,3,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,4,4,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,5,5,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,6,6,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,7,7,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,8,8,AIR,JNO,JIPMER PUDUCHERRY,MBBS,Open,OBC,Allotted,1
2020,R1,MCC,AIQ,9,9,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,10,10,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,11,11,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,SC,Allotted,1
2020,R1,MCC,AIQ,12,12,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,OBC,Allotted,1
2020,R1,MCC,AIQ,13,13,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,14,14,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,15,15,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,16,16,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,17,17,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,EWS,Allotted,1
2020,R1,MCC,AIQ,18,18,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,19,19,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,20,20,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,21,21,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,22,22,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,OBC,Allotted,1
2020,R1,MCC,AIQ,23,23,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,24,24,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,25,25,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,OBC,Allotted,1
2020,R1,MCC,AIQ,26,26,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,EWS,Allotted,1
2020,R1,MCC,AIQ,27,27,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,OBC,Allotted,1
2020,R1,MCC,AIQ,28,28,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,EWS,Allotted,1
2020,R1,MCC,AIQ,29,29,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,30,30,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,31,31,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,32,32,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,33,33,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,34,34,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,35,35,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,36,36,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,37,37,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,38,38,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,39,39,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,SC,Allotted,1
2020,R1,MCC,AIQ,40,40,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,OBC,Allotted,1
2020,R1,MCC,AIQ,41,41,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,42,42,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,43,43,AIR,All India,"BAHIRAMJEE JIJIBHAI MEDICAL COLLGE, PUNE",MBBS,Open,General,Allotted,1
2020,R1,MCC,AIQ,44,44,AIR,AMS,"AIIMS, New Delhi",MBBS,Open,General,Allotted,1
