year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2023,STRAY,KEA,STATE_KA,942939,942939,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Post, Hoskote,Channasandra, Bangalore",MBBS,OTH,,3612700,Allotted,30
2023,STRAY,KEA,STATE_KA,943435,943435,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Post, Hoskote,Channasandra, Bangalore",MBBS,OTH,,3612700,Allotted,30
2023,STRAY,KEA,STATE_KA,951002,951002,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Post, Hoskote,Channasandra, Bangalore",MBBS,OTH,,3612700,Allotted,30
2023,STRAY,KEA,STATE_KA,961525,961525,AIR,,"Sri Madhusudan Sai Institute of Medical Sciences and Research,Muddenahalli,CHIKKABALLAPURA (5 year Bond ,Conditions Apply.)",MBBS,OTH,,4015750,Allotted,30
2023,STRAY,KEA,STATE_KA,964994,964994,AIR,,"Shymanuru Shivashankarappa Institute Of Medical Sciences,Jnanashankara, NH-4,Bypass Road,Davangere",MBBS,OTH,,3912700,Allotted,30
2023,STRAY,KEA,STATE_KA,970774,970774,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Post, Hoskote,Channasandra, Bangalore",MBBS,OTH,,3612700,Allotted,30
2023,STRAY,KEA,STATE_KA,973879,973879,AIR,,"Sapthagiri Institute of Medical Sciences,No.15, chikkasandra,Hesaraghatta main,Bangalore",MBBS,OTH,,4012700,Allotted,30
2023,STRAY,KEA,STATE_KA,979938,979938,AIR,,"Jaya Jagadguru Murugharajendra Medical College,Davangere,Davangere District",MBBS,OTH,,4512700,Allotted,30
2023,STRAY,KEA,STATE_KA,988187,988187,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Sedam Road,Kalaburgi",MBBS,OTH,,3512700,Allotted,30
2023,STRAY,KEA,STATE_KA,1005080,1005080,AIR,,"Sapthagiri Institute of Medical Sciences,No.15, chikkasandra,Hesaraghatta main,Bangalore",MBBS,OTH,,4012700,Allotted,30
2023,STRAY,KEA,STATE_KA,1009924,1009924,AIR,,"Sapthagiri Institute of Medical Sciences,No.15, chikkasandra,Hesaraghatta main,Bangalore",MBBS,OTH,,4012700,Allotted,30
2023,STRAY,KEA,STATE_KA,1054797,1054797,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OTH,,3512700,Allotted,30
2023,STRAY,KEA,STATE_KA,1151392,1151392,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,OTH,,3512700,Allotted,30
