year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2023,R2,KEA,STATE_KA,44096,44096,AIR,,"Kodagu Institute of Medical Sciences,MADIKERI",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44113,44113,AIR,,"Vijayanagar Institute of Medical Sciences,Cantonment,Bellary",MBBS,3BRH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44120,44120,AIR,,"Chamarajanagar Institute of Medical Science,SURVEY NO 124, YADAPURA,VILLEGE, KASABA HOBLI,CHAMARAJANAGAR",MBBS,GMR,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44122,44122,AIR,,"Adichunchanagiri Institute of Medical Sciences,B.G Nagar,Nagamangal Tq,Bellur, Mandya Dist.",MBBS,GM,,144496,Allotted,29
2023,R2,KEA,STATE_KA,44134,44134,AIR,,"Karwar Institute of Medical Science,M G ROAD,KARWAR,UTTARA KANNADA",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44140,44140,AIR,,"Gadag Institute of Medical Sciences,MULGUND ROAD,MALLASAMUDRA,GADAG",MBBS,1G,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44167,44167,AIR,,"Raichur Institute of Medical Sciences,Sy No.307 & 308, Hyderabad - Road,Raichur",MBBS,GMR,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44176,44176,AIR,,"Vijayanagar Institute of Medical Sciences,Cantonment,Bellary",MBBS,2AH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44190,44190,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Anekal Taluk,Bangalore",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,44241,44241,AIR,,"Karwar Institute of Medical Science,M G ROAD,KARWAR,UTTARA KANNADA",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44251,44251,AIR,,"Sri Madhusudan Sai Institute of Medical Sciences and Research,Muddenahalli,CHIKKABALLAPURA (5 year Bond ,Conditions Apply.)",MBBS,GM,,750,Allotted,29
2023,R2,KEA,STATE_KA,44289,44289,AIR,,"Kodagu Institute of Medical Sciences,MADIKERI",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44301,44301,AIR,,"Karwar Institute of Medical Science,M G ROAD,KARWAR,UTTARA KANNADA",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44308,44308,AIR,,"Chamarajanagar Institute of Medical Science,SURVEY NO 124, YADAPURA,VILLEGE, KASABA HOBLI,CHAMARAJANAGAR",MBBS,2AG,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44334,44334,AIR,,"Kodagu Institute of Medical Sciences,MADIKERI",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44360,44360,AIR,,"Jaya Jagadguru Murugharajendra Medical College,Davangere,Davangere District",MBBS,GM,,141446,Allotted,29
2023,R2,KEA,STATE_KA,44364,44364,AIR,,"St John Medical College,Bangalore",MBBS,RC8,,777135,Allotted,29
2023,R2,KEA,STATE_KA,44371,44371,AIR,,"Vydehi Institute of Medical Science and Research Centre,No. 82,EPIP Area, Nallurahalli,Mahadevpura, White Field Road,Bangalore",MBBS,GMP,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,44386,44386,AIR,,"Gulbarga Institute of Medical Sciences,VIRESHNAGAR SEDAM ROAD,GULBARGA",MBBS,1H,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44393,44393,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,Bidar",MBBS,GMH,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44404,44404,AIR,,"Chamarajanagar Institute of Medical Science,SURVEY NO 124, YADAPURA,VILLEGE, KASABA HOBLI,CHAMARAJANAGAR",MBBS,2AG,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44406,44406,AIR,,"Karwar Institute of Medical Science,M G ROAD,KARWAR,UTTARA KANNADA",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44417,44417,AIR,,"S. Nijalingappa Medical College and Research Centre,Navanagara,Bagalkot",MBBS,GM,,141446,Allotted,29
2023,R2,KEA,STATE_KA,44418,44418,AIR,,"Raichur Institute of Medical Sciences,Sy No.307 & 308, Hyderabad - Road,Raichur",MBBS,GMR,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44420,44420,AIR,,"Kasturba Medical College,PB No -53, Light House Hill Road,Hampanakatta,Mangalore.",MBBS,2AG,,144496,Allotted,29
2023,R2,KEA,STATE_KA,44423,44423,AIR,,"Kodagu Institute of Medical Sciences,MADIKERI",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44428,44428,AIR,,"Karwar Institute of Medical Science,M G ROAD,KARWAR,UTTARA KANNADA",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44437,44437,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Anekal Taluk,Bangalore",MBBS,OPN,,1092852,Allotted,29
2023,R2,KEA,STATE_KA,44456,44456,AIR,,"Hassan Institute of Medical Sciences,Near Chamarajendra Hospital,Hassan",MBBS,1R,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44457,44457,AIR,,"Koppal Institute of Medical Sciences,GANGAVATI ROAD, KIDDIDAL GATE,OPP DC OFFICE,KOPPAL",MBBS,GM,,60100,Allotted,29
2023,R2,KEA,STATE_KA,44474,44474,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,Bidar",MBBS,GMR,,60100,Allotted,29
