year,round,authority,counselling_scope,rank_raw,air,rank_type,allotted_quota,college_raw,course,seat_category,candidate_category,fee,status,source_id
2025,R3,KEA,STATE_KA,52049,52049,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GM,,64350,Allotted,34
2025,R3,KEA,STATE_KA,52630,52630,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,53382,53382,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GM,,64350,Allotted,34
2025,R3,KEA,STATE_KA,53748,53748,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GM,,64350,Allotted,34
2025,R3,KEA,STATE_KA,54305,54305,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GM,,64350,Allotted,34
2025,R3,KEA,STATE_KA,55082,55082,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,56164,56164,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,58142,58142,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,58192,58192,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GM,,156621,Allotted,34
2025,R3,KEA,STATE_KA,58227,58227,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,2BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,58767,58767,AIR,,"Chitradurga Medical College and Research Institute,,Chitradurga",MBBS,GM,,64350,Allotted,34
2025,R3,KEA,STATE_KA,58928,58928,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,2BG,,64350,Allotted,34
2025,R3,KEA,STATE_KA,59470,59470,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,59847,59847,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMR,,64350,Allotted,34
2025,R3,KEA,STATE_KA,60316,60316,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,60456,60456,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,60728,60728,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,60852,60852,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,61027,61027,AIR,,"Akash Institute of Medical Sciences and Research Centre,DEVANAHALLI,,BANGA LORE",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,61125,61125,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GM,,156621,Allotted,34
2025,R3,KEA,STATE_KA,61685,61685,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GM,,156621,Allotted,34
2025,R3,KEA,STATE_KA,62389,62389,AIR,,"Chitradurga Medical College and Research Institute,,Chitradurga",MBBS,GM,,64350,Allotted,34
2025,R3,KEA,STATE_KA,62554,62554,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,62630,62630,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GM,,156621,Allotted,34
2025,R3,KEA,STATE_KA,62809,62809,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,62858,62858,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GM,,156621,Allotted,34
2025,R3,KEA,STATE_KA,63155,63155,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,2AG,,64350,Allotted,34
2025,R3,KEA,STATE_KA,63162,63162,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GM,,156621,Allotted,34
2025,R3,KEA,STATE_KA,63403,63403,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,63478,63478,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,3AG,,156621,Allotted,34
2025,R3,KEA,STATE_KA,63542,63542,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,63581,63581,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,63749,63749,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,64359,64359,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,64525,64525,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,64821,64821,AIR,,"Chitradurga Medical College and Research Institute,,Chitradurga",MBBS,GMR,,64350,Allotted,34
2025,R3,KEA,STATE_KA,65543,65543,AIR,,"S. Nijalingappa Medical College and Research Centre,,Bagalkot",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,65627,65627,AIR,,"Shymanuru Shivashankarappa Institute Of Medical Sciences,Jnanashankara, NH- 4,Davangere",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,66060,66060,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,3BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,66133,66133,AIR,,"S. Nijalingappa Medical College and Research Centre,,Bagalkot",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,66155,66155,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,67376,67376,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,67796,67796,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,67981,67981,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,68009,68009,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,68080,68080,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,68416,68416,AIR,,"Shymanuru Shivashankarappa Institute Of Medical Sciences,Jnanashankara, NH- 4,Davangere",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,68724,68724,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,3BG,,156621,Allotted,34
2025,R3,KEA,STATE_KA,68792,68792,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,69155,69155,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,69352,69352,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,69775,69775,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,3AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,69960,69960,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,70086,70086,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,70113,70113,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,70160,70160,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,70162,70162,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,70390,70390,AIR,,"SRI CHAMUNDESHWARI MEDICAL COLLEGE, HOSPITAL AND RESEARCH INST,,CHANNAPATNA, RAMANAGARA",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,70476,70476,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,70485,70485,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,70627,70627,AIR,,"Sapthagiri Institute of Medical Sciences,No.15, chikkasandra,,Bangalore",MBBS,GM,,182371,Allotted,34
2025,R3,KEA,STATE_KA,70743,70743,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,3AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,71051,71051,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,3BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,71309,71309,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,71507,71507,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,71867,71867,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,71976,71976,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,71995,71995,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,72124,72124,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,72137,72137,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,72303,72303,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,72675,72675,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,72679,72679,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,72776,72776,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,72779,72779,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,2BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,72854,72854,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,3AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,72954,72954,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,73149,73149,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,73393,73393,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,73488,73488,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,73545,73545,AIR,,"Koppal Institute of Medical Sciences,GANGAVATI ROAD, KIDDIDAL GATE,,KOPPAL",MBBS,2AG,,64350,Allotted,34
2025,R3,KEA,STATE_KA,73559,73559,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,73645,73645,AIR,,"S. Nijalingappa Medical College and Research Centre,,Bagalkot",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,73735,73735,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,3AG,,166621,Allotted,34
2025,R3,KEA,STATE_KA,73875,73875,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74011,74011,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74105,74105,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,,Chitradurga",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74169,74169,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74200,74200,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74263,74263,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,74270,74270,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,74304,74304,AIR,,"Mahadevappa Rampure Medical College,Mahadevappa Rampure Marg,Kalaburgi",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74462,74462,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74554,74554,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,74702,74702,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,74708,74708,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74727,74727,AIR,,"East Point College of Medical Sciences and Research Center,,Bangalore",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,74736,74736,AIR,,"S R Patil Medical College Hospital and Research Center,Badagandi,BAGALKOT",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75089,75089,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75410,75410,AIR,,"Navodaya Medical College,PB No.26, Navodaya Nagar,Raichur",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75476,75476,AIR,,"S R Patil Medical College Hospital and Research Center,Badagandi,BAGALKOT",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75498,75498,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,75560,75560,AIR,,"Siddaganga Medical College and Research Institute,,Tumakuru",MBBS,OPN,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,75568,75568,AIR,,"S R Patil Medical College Hospital and Research Center,Badagandi,BAGALKOT",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75580,75580,AIR,,"Khaja Bande Navaz Institute Of Medical Sciences,Rouza Buzurq,,Gulbarga",MBBS,GM,,156621,Allotted,34
2025,R3,KEA,STATE_KA,75652,75652,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,75737,75737,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,75755,75755,AIR,,"S R Patil Medical College Hospital and Research Center,Badagandi,BAGALKOT",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75812,75812,AIR,,"Farookh Academy of Medical Education Hospital and Research Institute, Mysore Madikeri Road, Near Illavala Hunsur Taluk, Mysore District",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75863,75863,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,3BH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,75887,75887,AIR,,"S R Patil Medical College Hospital and Research Center,Badagandi,BAGALKOT",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,75900,75900,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,75976,75976,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,GM,,166621,Allotted,34
2025,R3,KEA,STATE_KA,76023,76023,AIR,,"Al-Ameen Medical College,ADMINISTRATIVE BLOCK,VIJAYAPUR",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,76894,76894,AIR,,"Al-Ameen Medical College,ADMINISTRATIVE BLOCK,VIJAYAPUR",MBBS,GM,,153571,Allotted,34
2025,R3,KEA,STATE_KA,76952,76952,AIR,,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College,,Dharward",MBBS,GM,,609084,Allotted,34
2025,R3,KEA,STATE_KA,77300,77300,AIR,,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College,,Dharward",MBBS,GM,,609084,Allotted,34
2025,R3,KEA,STATE_KA,77509,77509,AIR,,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College,,Dharward",MBBS,GM,,609084,Allotted,34
2025,R3,KEA,STATE_KA,77734,77734,AIR,,"S R Patil Medical College Hospital and Research Center,Badagandi,BAGALKOT",MBBS,3AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,77912,77912,AIR,,"Kanachur Institute of Medical Sciences and Research Centre,UNIVERSITY ROAD,MANGALORE",MBBS,3AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,77989,77989,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,3BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,78126,78126,AIR,,"M.V.J.Medical College and Research Hospital,NH-4, Dandupalya, Kolathur -,Channasandra, Bangalore",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,78637,78637,AIR,,"Al-Ameen Medical College,ADMINISTRATIVE BLOCK,VIJAYAPUR",MBBS,3AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,79075,79075,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,2BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,79106,79106,AIR,,"K.Venkataramana Gowda Medical College and Hospital,Kurunjibag,,Dakshina Kannada",MBBS,3BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,79158,79158,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,79231,79231,AIR,,"The Oxford Medical College Hospital and Research Center,Yadavanahalli, Attibele Hobli,Bangalore",MBBS,2BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,79508,79508,AIR,,"Yadgiri Institute of Medical Sciences,,Yadgiri",MBBS,GMH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,79520,79520,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,2BH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,79565,79565,AIR,,"Sri Basaveshwara Medical College and Hospital,NH-4, S.J.M.I.T Campus,,Chitradurga",MBBS,3BG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,79636,79636,AIR,,"Subbaiah Institute of Medical Science,NH-13, Purle,,Shimoga",MBBS,GMR,,153571,Allotted,34
2025,R3,KEA,STATE_KA,79869,79869,AIR,,"Shridevi Institute of Medical Sciences and Research Hospital,Sira Road,,Tumkur",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,80138,80138,AIR,,Srinivasa Institute of Medical Research Center Srinivas Nagar Mangalore,MBBS,2BG,,166621,Allotted,34
2025,R3,KEA,STATE_KA,80276,80276,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,1G,,153571,Allotted,34
2025,R3,KEA,STATE_KA,80365,80365,AIR,,"Navodaya Medical College,PB No.26, Navodaya Nagar,Raichur",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,80581,80581,AIR,,"Chikkaballapura Institute of Medical Science,,Chikkaballapura",MBBS,3BH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,81100,81100,AIR,,"A.J.Institute of Medical Sciences,NH - 66, Kuntikana,Mangalore",MBBS,2AG,,153571,Allotted,34
2025,R3,KEA,STATE_KA,81143,81143,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,1G,,64350,Allotted,34
2025,R3,KEA,STATE_KA,81730,81730,AIR,,"Bidar Institute of Medical Sciences,Udgir Road,,Bidar",MBBS,GMRH,,64350,Allotted,34
2025,R3,KEA,STATE_KA,82063,82063,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,2AG,,156621,Allotted,34
2025,R3,KEA,STATE_KA,82306,82306,AIR,,"BGS Global Institute of Medical Sciences,# 67, BGS Health & Education,Kengeri, Bangalore",MBBS,GMP,,1200117,Allotted,34
2025,R3,KEA,STATE_KA,82423,82423,AIR,,"BGS Medical College and Hospital(BGS MCH) Nagarur Dasanapura Hobli Banglore North,BANGALORE -562123",MBBS,GMR,,156621,Allotted,34
