year,round,college_code,college_name,course,seat_type,category,closing_rank
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,2AR,73470
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,2BG,41147
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,2BK,107680
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,2BR,66356
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,3AK,99458
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,3AR,65724
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,3BG,46225
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,GM,31245
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,GMK,84705
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,GMR,64914
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,SCG,143822
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,SCK,191840
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,SCR,177749
2020,R1,M009,"Vydehi Institute of Medical Science and Research Centre, Bangalore",MBBS,GOVT,STG,104527
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,1G,65118
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,2AG,73235
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,2BG,35667
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,3AG,50571
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,3BG,44505
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,GM,32589
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,GMK,84115
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,GMR,66764
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,SCG,167344
2020,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,STR,115030
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,1G,74429
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,2AG,77020
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,2AR,77755
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,2BG,63680
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,3AG,59459
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,3BG,60473
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,GM,59005
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,GMK,80973
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,GMR,76436
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,SCG,173685
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,SCR,203425
2020,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,STR,117892
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,1G,18490
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2AG,16307
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2AK,29672
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2AR,20180
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2BG,17260
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2BR,29750
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3AG,8139
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3AR,14540
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3BG,9340
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3BR,15726
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,GM,7011
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,GMK,20158
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,GMR,13251
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,SCG,51084
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,SCK,78957
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,SCR,63011
2020,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,STG,33191
2020,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,1G,40617
2020,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,2AG,31359
2020,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,2AR,45312
2020,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,2BG,28914
2020,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,GM,18166
2020,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,GMR,36688
2020,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,SCG,123779
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,1G,63915
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2AG,73296
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2AR,81769
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2BG,61322
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,3AG,52060
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,3BG,59161
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,GM,51232
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,GMK,88294
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,GMR,70881
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,SCG,171090
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,SCR,194641
2020,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,STG,96417
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,1G,39962
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,1R,55930
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2AG,36416
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2AK,65896
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2AR,47448
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2BG,26695
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2BR,47028
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3AG,23117
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3AR,32162
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3BG,22311
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3BK,57254
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3BR,42311
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,GM,20917
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,GMK,51116
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,GMR,31868
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,SCG,88225
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,SCK,138198
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,SCR,109750
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,STG,40098
2020,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,STR,81067
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,1G,42748
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,1R,53688
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2AG,39589
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2AK,55649
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2AR,47600
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2BG,31763
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2BR,46196
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3AG,28322
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3AR,42975
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3BG,28440
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3BR,42537
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,GM,27073
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,GMK,50248
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,GMR,42068
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,SCG,102904
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,SCK,141232
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,SCR,126841
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,STG,61470
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,STK,116008
2020,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,STR,67246
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,1G,24804
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,1R,34735
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2AG,22792
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2AK,27005
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2AR,23345
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2BG,25412
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2BR,37553
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3AG,18178
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3AR,22570
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3BG,16679
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3BK,22624
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3BR,24319
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,GM,14448
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,GMK,19685
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,GMR,21935
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,SCG,77989
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,SCK,85150
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,SCR,102932
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,STG,36965
2020,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,STR,42648
2020,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,2AG,57587
2020,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,3BG,37142
2020,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,GM,29865
2020,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,GMR,42989
2020,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,SCG,128819
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,1G,69200
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,2AG,78276
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,2AK,99294
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,2AR,87397
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,2BG,68754
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,3AG,62058
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,3BG,63791
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,3BR,83816
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,GM,61871
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,GMK,90383
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,GMR,78743
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,SCG,153895
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,SCK,178908
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,SCR,203577
2020,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,STG,116432
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,1G,59010
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,1K,86341
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,1R,83717
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2AG,72569
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2AK,89425
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2AR,77542
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2BG,70241
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2BK,116342
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2BR,82208
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3AG,61349
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3AK,111424
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3BG,59100
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3BK,88289
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3BR,77366
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,GM,57918
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,GMK,85962
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,GMR,77080
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,SCG,170319
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,SCK,200500
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,SCR,200374
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,STG,104986
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,STK,124591
2020,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,STR,115298
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,1G,59581
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,1R,86937
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2AG,59026
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2AK,80851
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2AR,71145
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2BG,39351
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2BR,85349
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,3AR,61383
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,3BG,36152
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,3BR,65107
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,GM,32592
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,GMK,73579
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,GMR,56693
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,SCG,144079
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,SCK,184077
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,SCR,175230
2020,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,STR,108976
2020,R1,M037,"Belgaum Institute of Medical Sciences, Belgaum",MBBS,GOVT,1G,31459
2020,R1,M037,"Belgaum Institute of Medical Sciences, Belgaum",MBBS,GOVT,1R,47301
2020,R1,M037,"Belgaum Institute of Medical Sciences, Belgaum",MBBS,GOVT,2AG,40099
2020,R1,M037,"Belgaum Institute of Medical Sciences, Belgaum",MBBS,GOVT,2AK,46695
2020,R1,M037,"Belgaum Institute of Medical Sciences, Belgaum",MBBS,GOVT,2AR,41045
