year,round,college_code,college_name,course,seat_type,category,closing_rank
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,2AR,81462
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,2BG,46789
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,2BR,86219
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,3AR,54932
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,3BG,49658
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,GM,43455
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,GMR,50979
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,SCG,176493
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,SCR,181503
2023,R1,M010,"A.J.Institute of Medical Sciences, Mangalore",MBBS,GOVT,STG,183464
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,1G,82953
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,2AG,87566
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,2AR,87816
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,2BG,70356
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,3AG,68808
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,3BG,68308
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,3BR,79136
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,GM,65040
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,GMK,99800
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,GMR,78745
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,SCG,196716
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,SCK,197656
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,SCR,201290
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,STG,195102
2023,R1,M020,"Sri Basaveshwara Medical College and Hospital, Chitradurga",MBBS,GOVT,STR,212624
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,1G,18445
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,1R,21182
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2AG,15011
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2AR,19162
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2BG,13215
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,2BR,15073
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3AG,8269
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3AR,15304
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3BG,9788
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,3BR,12107
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,GM,6809
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,GMK,14994
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,GMR,11399
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,SCG,55796
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,SCK,64151
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,SCR,67013
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,STG,51427
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,STK,97258
2023,R1,M021,"Mysore Medical College, Mysore",MBBS,GOVT,STR,53538
2023,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,2AG,46745
2023,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,3AG,26682
2023,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,GM,10718
2023,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,GMK,79454
2023,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,GMR,44918
2023,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,SCG,81270
2023,R1,M022,"Jagadguru Sri Shivarathreeswara Medical College, Mysore",MBBS,GOVT,STG,122056
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,1G,71202
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,1K,135755
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2AG,81623
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2AK,98066
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2AR,86454
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2BG,67098
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,2BK,108687
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,3AG,61288
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,3AK,138058
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,3BG,63156
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,3BR,70335
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,GM,57559
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,GMK,94944
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,GMR,69410
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,SCG,185280
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,SCK,193876
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,SCR,194958
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,STG,198719
2023,R1,M023,"Adichunchanagiri Institute of Medical Sciences, Bellur, Mandya Dist.",MBBS,GOVT,STR,208315
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,1G,30310
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,1R,43555
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2AG,31308
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2AK,47974
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2AR,36850
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2BG,21702
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,2BR,33787
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3AG,18904
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3AR,27068
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3BG,20576
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,3BK,46971
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,GM,18189
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,GMK,39551
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,GMR,25964
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,SCG,97832
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,SCK,119880
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,SCR,105369
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,STG,92753
2023,R1,M024,"Mandya Institute of Medical Sciences, Mandya",MBBS,GOVT,STR,111057
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,1G,39346
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,1K,46839
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,1R,44456
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2AG,36845
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2AK,50157
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2AR,37733
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2BG,24820
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2BK,59462
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,2BR,46434
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3AG,23031
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3AK,63908
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3AR,28045
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3BG,26547
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,3BR,28296
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,GM,21953
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,GMK,43226
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,GMR,27505
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,SCG,106783
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,SCK,116734
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,SCR,116745
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,STG,104462
2023,R1,M025,"Hassan Institute of Medical Sciences, Hassan",MBBS,GOVT,STR,118833
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,1G,26176
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,1R,32138
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2AG,21952
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2AK,24931
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2AR,25082
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2BG,19230
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,2BR,25303
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3AG,15905
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3AR,18085
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3BG,13909
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3BK,21551
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,3BR,21240
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,GM,11713
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,GMK,20030
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,GMR,16799
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,SCG,73253
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,SCK,85889
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,SCR,86429
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,STG,76284
2023,R1,M031,"Karnataka Institute of Medical Sciences, Hubli",MBBS,GOVT,STR,83025
2023,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,2AG,74462
2023,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,2BG,61247
2023,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,3BG,51813
2023,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,GM,28885
2023,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,GMR,79855
2023,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,SCG,159920
2023,R1,M032,"Jawaharalal Nehru Medical College, Belgaum",MBBS,GOVT,STG,148815
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,1G,87946
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,2AG,87735
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,2AR,92949
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,2BG,69888
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,3AG,70890
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,3BG,71322
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,GM,68922
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,GMK,101592
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,GMR,83491
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,SCG,205604
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,SCK,209113
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,SCR,214360
2023,R1,M033,"Al-Ameen Medical College, VIJAYAPUR",MBBS,GOVT,STG,217377
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,1G,75035
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,1R,91669
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2AG,81262
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2AK,95418
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2AR,87263
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,2BG,69530
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3AG,66553
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3BG,62200
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,3BR,76137
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,GM,59619
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,GMK,80586
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,GMR,74731
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,SCG,193168
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,SCR,202277
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,STG,182146
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,STK,222745
2023,R1,M035,"S. Nijalingappa Medical College and Research Centre, Bagalkot",MBBS,GOVT,STR,191210
2023,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,1G,56092
2023,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,1R,60733
2023,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2AG,67956
2023,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2AR,68941
2023,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2BG,40339
2023,R1,M036,"SDM College of Medical Sciences and Hospital, Dharwad",MBBS,GOVT,2BR,69759
