year,round,college_code,college_name,course,seat_type,category,closing_rank
2024,MOPUP,M005,,MBBS-PRIV.,PRIV,OPN,154432
2024,MOPUP,M004,,MBBS-PRIV.,PRIV,OPN,127512
2024,MOPUP,M023,,MBBS-PRIV.,PRIV,OPN,180676
2024,MOPUP,M031,,MBBS-GOVT.,GOVT,STG,153827
2024,MOPUP,M005,,MBBS-PRIV.,PRIV,GMP,159705
2024,MOPUP,M095,,MBBS-PRIV.,PRIV,OPN,255259
2024,MOPUP,M094,,MBBS-PRIV.,PRIV,GMP,169427
2024,MOPUP,M064,,MBBS-PRIV.,PRIV,OPN,318414
2024,MOPUP,M093,,MBBS-PRIV.,PRIV,GMP,296143
2024,MOPUP,M004,,MBBS-PRIV.,PRIV,GMP,176048
2024,MOPUP,M061,,MBBS-GOVT.,GOVT,SCG,225971
2024,MOPUP,M082,,MBBS-GOVT.,GOVT,STG,185723
2024,MOPUP,M083,,MBBS-PRIV.,PRIV,OPN,203129
2024,MOPUP,M023,,MBBS-PRIV.,PRIV,GMP,205223
2024,MOPUP,M092,,MBBS-GOVT.,GOVT,SCG,189341
2024,MOPUP,M085,,MBBS-GOVT.,GOVT,SCG,189546
2024,MOPUP,M045,,MBBS-GOVT.,GOVT,STG,193034
2024,MOPUP,M003,,MBBS-GOVT.,GOVT,STG,206254
2024,MOPUP,M009,,MBBS-GOVT.,GOVT,STG,216933
2024,MOPUP,M068,,MBBS-GOVT.,GOVT,SCG,218678
2024,MOPUP,M083,,MBBS-PRIV.,PRIV,GMP,236283
2024,MOPUP,M036,,MBBS-GOVT.,GOVT,SCG,226532
2024,MOPUP,M064,,MBBS-GOVT.,GOVT,SCG,226893
2024,MOPUP,M072,,MBBS-GOVT.,GOVT,STRH,238682
2024,MOPUP,M091,,MBBS-PRIV.,PRIV,MA,256387
2024,MOPUP,M095,,MBBS-PRIV.,PRIV,GMP,333632
2024,MOPUP,M077,,MBBS-GOVT.,GOVT,JK,315443
2024,MOPUP,M064,,MBBS-PRIV.,PRIV,GMP,356248
2024,MOPUP,M093,,MBBS-PRIV.,PRIV,GMPH,516622
2024,MOPUP,M092,,MBBS-GOVT.,GOVT,PHM,836049
2024,STRAY,M011,,MBBS-PRIV.,PRIV,OPN,25379
2024,STRAY,M002,,MBBS-PRIV.,PRIV,OPN,32755
2024,STRAY,M095,,MBBS-PRIV.,PRIV,OPN,155241
2024,STRAY,D448,,BDS-GOVT.,GOVT,STH,338099
2024,STRAY,D120,,BDS-GOVT.,GOVT,GM,364224
2024,STRAY,D102,,BDS-GOVT.,GOVT,SCG,465478
2024,STRAY,D335,,BDS-GOVT.,GOVT,GM,544805
2024,STRAY,D121,,BDS-GOVT.,GOVT,GM,593808
2024,STRAY,D665,,BDS-PRIV.,PRIV,GMP,595971
2024,STRAY,D663,,BDS-GOVT.,GOVT,STG,615478
2024,STRAY,D447,,BDS-PRIV.,PRIV,OPN,730774
2024,STRAY,D111,,BDS-PRIV.,PRIV,OPN,740534
2024,STRAY,D113,,BDS-PRIV.,PRIV,OPN,798025
2024,STRAY,D225,,BDS-PRIV.,PRIV,GMP,803557
2024,STRAY,D662,,BDS-PRIV.,PRIV,GMP,808649
2024,STRAY,D664,,BDS-PRIV.,PRIV,OPN,933065
2024,STRAY,D555,,BDS-PRIV.,PRIV,GMP,935785
2024,STRAY,D557,,BDS-PRIV.,PRIV,OPN,978241
2024,STRAY,D557,,BDS-PRIV.,PRIV,GMP,1019095
2024,STRAY,D447,,BDS-PRIV.,PRIV,GMP,1101096
2024,STRAY,D121,,BDS-GOVT.,GOVT,2BG,1135232
2024,STRAY,M003,,MBBS-PRIV.,PRIV,OPN,31945
2024,STRAY,M010,,MBBS-GOVT.,GOVT,GM,35393
2024,STRAY,M068,,MBBS-PRIV.,PRIV,OPN,37292
2024,STRAY,M093,,MBBS-GOVT.,GOVT,GM,79046
2024,STRAY,M081,,MBBS-PRIV.,PRIV,OPN,83376
2024,STRAY,M003,,MBBS-GOVT.,GOVT,SCG,227791
2024,R2,D118,,BDS-PRIV.,PRIV,OPN,256863
2024,R2,D101,,BDS-GOVT.,GOVT,GM,95369
2024,R2,D448,,BDS-GOVT.,GOVT,GM,107682
2024,R2,D556,,BDS-GOVT.,GOVT,GM,134000
2024,R2,D337,,BDS-GOVT.,GOVT,GM,116570
2024,R2,D104,,BDS-GOVT.,GOVT,GM,105945
2024,R2,D666,,BDS-GOVT.,GOVT,GM,96500
2024,R2,D337,,BDS-PRIV.,PRIV,OPN,269269
2024,R2,D101,,BDS-GOVT.,GOVT,2AG,104440
2024,R2,D101,,BDS-GOVT.,GOVT,GMH,101735
2024,R2,D101,,BDS-GOVT.,GOVT,GMR,102089
2024,R2,D666,,BDS-GOVT.,GOVT,GMH,128014
2024,R2,D101,,BDS-GOVT.,GOVT,1G,98767
2024,R2,D101,,BDS-GOVT.,GOVT,3BG,98845
2024,R2,D103,,BDS-PRIV.,PRIV,OPN,438284
2024,R2,D103,,BDS-GOVT.,GOVT,GM,134602
2024,R2,D113,,BDS-GOVT.,GOVT,GM,158103
2024,R2,D115,,BDS-GOVT.,GOVT,GM,114386
2024,R2,D101,,BDS-GOVT.,GOVT,3AG,105691
2024,R2,D122,,BDS-GOVT.,GOVT,GM,122085
2024,R2,D101,,BDS-GOVT.,GOVT,2BG,106162
2024,R2,D661,,BDS-GOVT.,GOVT,GM,151093
2024,R2,D102,,BDS-GOVT.,GOVT,GM,152932
2024,R2,D111,,BDS-GOVT.,GOVT,GM,141444
2024,R2,D445,,BDS-GOVT.,GOVT,GM,115995
2024,R2,D666,,BDS-GOVT.,GOVT,2BG,106435
2024,R2,D104,,BDS-GOVT.,GOVT,GMR,107179
2024,R2,D112,,BDS-GOVT.,GOVT,GM,169088
2024,R2,D104,,BDS-GOVT.,GOVT,2AG,111844
2024,R2,D448,,BDS-GOVT.,GOVT,GMR,108493
2024,R2,D448,,BDS-GOVT.,GOVT,3AG,109001
2024,R2,D104,,BDS-GOVT.,GOVT,3AG,109982
2024,R2,D104,,BDS-GOVT.,GOVT,3BG,110421
2024,R2,D336,,BDS-GOVT.,GOVT,GM,195744
2024,R2,D104,,BDS-GOVT.,GOVT,1G,112031
2024,R2,D448,,BDS-GOVT.,GOVT,3BG,112065
2024,R2,D557,,BDS-GOVT.,GOVT,GM,173884
2024,R2,D666,,BDS-GOVT.,GOVT,2AG,120706
2024,R2,D115,,BDS-GOVT.,GOVT,GMR,114459
2024,R2,D102,,BDS-PRIV.,PRIV,OPN,490289
2024,R2,D101,,BDS-GOVT.,GOVT,2AH,115548
2024,R2,D115,,BDS-GOVT.,GOVT,3AG,116659
2024,R2,D118,,BDS-GOVT.,GOVT,GM,159563
2024,R2,D115,,BDS-GOVT.,GOVT,2AG,119638
2024,R2,D448,,BDS-GOVT.,GOVT,GMH,150183
2024,R2,D116,,BDS-GOVT.,GOVT,GM,180904
2024,R2,D114,,BDS-GOVT.,GOVT,GM,156955
2024,R2,D448,,BDS-GOVT.,GOVT,1G,119807
2024,R2,D661,,BDS-PRIV.,PRIV,OPN,312611
2024,R2,D337,,BDS-GOVT.,GOVT,3AG,121860
2024,R2,D337,,BDS-GOVT.,GOVT,GMH,125509
2024,R2,D448,,BDS-GOVT.,GOVT,2AR,126182
2024,R2,D666,,BDS-GOVT.,GOVT,GMK,126265
2024,R2,D666,,BDS-GOVT.,GOVT,2AH,167383
2024,R2,D337,,BDS-GOVT.,GOVT,3BG,132290
2024,R2,D225,,BDS-GOVT.,GOVT,GM,170196
2024,R2,D119,,BDS-GOVT.,GOVT,GM,142454
2024,R2,D662,,BDS-GOVT.,GOVT,GM,194710
2024,R2,D337,,BDS-GOVT.,GOVT,2AG,151546
2024,R2,D103,,BDS-GOVT.,GOVT,GMR,171101
2024,R2,D103,,BDS-GOVT.,GOVT,3AG,145093
2024,R2,D103,,BDS-GOVT.,GOVT,2BG,138572
2024,R2,D337,,BDS-GOVT.,GOVT,GMR,140975
2024,R2,D556,,BDS-GOVT.,GOVT,2AG,195915
2024,R2,D666,,BDS-GOVT.,GOVT,1H,140759
2024,R2,D103,,BDS-GOVT.,GOVT,2AG,173745
2024,R2,D445,,BDS-GOVT.,GOVT,GMH,183774
2024,R2,D333,,BDS-GOVT.,GOVT,GM,210934
2024,R2,D119,,BDS-GOVT.,GOVT,3AG,144489
2024,R2,D666,,BDS-GOVT.,GOVT,2BH,144700
2024,R2,D447,,BDS-GOVT.,GOVT,GM,194351
2024,R2,D115,,BDS-GOVT.,GOVT,GMK,146036
2024,R2,D444,,BDS-GOVT.,GOVT,GM,146173
2024,R2,D666,,BDS-GOVT.,GOVT,GMRH,146614
2024,R2,D551,,BDS-GOVT.,GOVT,GM,156835
2024,R2,D111,,BDS-GOVT.,GOVT,1G,148931
2024,R2,D111,,BDS-GOVT.,GOVT,3BG,148980
2024,R2,D111,,BDS-GOVT.,GOVT,2BG,149952
2024,R2,D115,,BDS-GOVT.,GOVT,3BR,151920
2024,R2,D104,,BDS-GOVT.,GOVT,2AR,152438
2024,R2,D122,,BDS-GOVT.,GOVT,1G,152560
2024,R2,D102,,BDS-GOVT.,GOVT,3AG,153959
2024,R2,D556,,BDS-GOVT.,GOVT,3AG,153365
2024,R2,D119,,BDS-GOVT.,GOVT,3BG,153817
2024,R2,D556,,BDS-GOVT.,GOVT,2BG,154467
2024,R2,D102,,BDS-GOVT.,GOVT,3BG,154990
2024,R2,D556,,BDS-GOVT.,GOVT,GMR,155077
2024,R2,D102,,BDS-GOVT.,GOVT,1G,155129
2024,R2,D448,,BDS-GOVT.,GOVT,2AH,194254
2024,R2,D661,,BDS-GOVT.,GOVT,3AG,156547
2024,R2,D102,,BDS-GOVT.,GOVT,GMR,175433
2024,R2,D104,,BDS-GOVT.,GOVT,GMH,156743
2024,R2,D122,,BDS-GOVT.,GOVT,2AG,180334
2024,R2,D102,,BDS-GOVT.,GOVT,2AG,173751
2024,R2,D442,,BDS-GOVT.,GOVT,GM,200289
2024,R2,D335,,BDS-GOVT.,GOVT,GM,225045
2024,R2,D661,,BDS-GOVT.,GOVT,GMR,193832
2024,R2,D448,,BDS-GOVT.,GOVT,2BH,161716
2024,R2,D119,,BDS-GOVT.,GOVT,GMH,161789
2024,R2,D666,,BDS-GOVT.,GOVT,GMKH,162256
2024,R2,D224,,BDS-GOVT.,GOVT,GM,203328
2024,R2,D556,,BDS-GOVT.,GOVT,3BR,164534
2024,R2,D114,,BDS-GOVT.,GOVT,3BG,164600
2024,R2,D114,,BDS-GOVT.,GOVT,3AG,165562
2024,R2,D337,,BDS-GOVT.,GOVT,2BG,173690
2024,R2,D661,,BDS-GOVT.,GOVT,3BG,170718
2024,R2,D448,,BDS-GOVT.,GOVT,GMRH,176244
2024,R2,D444,,BDS-GOVT.,GOVT,GMR,166369
2024,R2,D661,,BDS-GOVT.,GOVT,2AG,199417
2024,R2,D663,,BDS-GOVT.,GOVT,GM,216433
2024,R2,D111,,BDS-GOVT.,GOVT,GMR,169327
2024,R2,D112,,BDS-GOVT.,GOVT,3AG,169596
2024,R2,D122,,BDS-PRIV.,PRIV,OPN,233311
2024,R2,D104,,BDS-PRIV.,PRIV,OPN,231543
2024,R2,D114,,BDS-GOVT.,GOVT,GMR,237432
2024,R2,D112,,BDS-GOVT.,GOVT,2AG,186310
2024,R2,D448,,BDS-GOVT.,GOVT,3BH,181012
2024,R2,D111,,BDS-GOVT.,GOVT,2AG,176576
2024,R2,D115,,BDS-GOVT.,GOVT,2AR,175469
2024,R2,D448,,BDS-GOVT.,GOVT,3AH,181836
2024,R2,D113,,BDS-GOVT.,GOVT,GMR,183998
2024,R2,D102,,BDS-GOVT.,GOVT,2BG,176715
2024,R2,D661,,BDS-GOVT.,GOVT,GMK,177221
2024,R2,D103,,BDS-GOVT.,GOVT,1G,177228
2024,R2,D112,,BDS-GOVT.,GOVT,3BG,179130
2024,R2,D103,,BDS-GOVT.,GOVT,D,179184
2024,R2,D113,,BDS-GOVT.,GOVT,2AG,187640
2024,R2,D555,,BDS-GOVT.,GOVT,GM,224707
2024,R2,D116,,BDS-GOVT.,GOVT,3BG,181062
2024,R2,D119,,BDS-GOVT.,GOVT,2AK,181999
2024,R2,D120,,BDS-GOVT.,GOVT,GM,191203
2024,R2,D113,,BDS-GOVT.,GOVT,3AG,183287
2024,R2,D114,,BDS-GOVT.,GOVT,2AG,206055
2024,R2,D665,,BDS-GOVT.,GOVT,GM,223844
2024,R2,D122,,BDS-GOVT.,GOVT,2AH,184221
2024,R2,D113,,BDS-GOVT.,GOVT,3BG,195753
2024,R2,D115,,BDS-GOVT.,GOVT,GMH,184549
2024,R2,D664,,BDS-GOVT.,GOVT,GM,212827
2024,R2,D557,,BDS-GOVT.,GOVT,GMR,186177
2024,R2,D448,,BDS-GOVT.,GOVT,1H,187222
2024,R2,D103,,BDS-GOVT.,GOVT,3BK,187285
2024,R2,D116,,BDS-GOVT.,GOVT,1G,188576
2024,R2,D118,,BDS-GOVT.,GOVT,2AG,190488
2024,R2,D661,,BDS-GOVT.,GOVT,2BG,190886
2024,R2,D113,,BDS-GOVT.,GOVT,1G,192987
2024,R2,D337,,BDS-GOVT.,GOVT,1G,191983
2024,R2,D556,,BDS-GOVT.,GOVT,GMH,192027
2024,R2,D116,,BDS-GOVT.,GOVT,2AG,194502
2024,R2,D121,,BDS-GOVT.,GOVT,GM,202811
2024,R2,D115,,BDS-PRIV.,PRIV,OPN,399746
2024,R2,D119,,BDS-PRIV.,PRIV,OPN,484045
2024,R2,D661,,BDS-GOVT.,GOVT,GMH,192728
2024,R2,D661,,BDS-GOVT.,GOVT,1G,193655
2024,R2,D112,,BDS-GOVT.,GOVT,GMR,196303
2024,R2,D119,,BDS-GOVT.,GOVT,2BG,196412
2024,R2,D662,,BDS-GOVT.,GOVT,3BG,196684
2024,R2,D662,,BDS-PRIV.,PRIV,OPN,602557
2024,R2,D443,,BDS-PRIV.,PRIV,OPN,418164
2024,R2,D112,,BDS-GOVT.,GOVT,GMH,198131
2024,R2,D103,,BDS-GOVT.,GOVT,GMH,200780
2024,R2,D113,,BDS-GOVT.,GOVT,2BG,199288
2024,R2,D119,,BDS-GOVT.,GOVT,GMR,199321
2024,R2,D446,,BDS-GOVT.,GOVT,GM,207655
2024,R2,D116,,BDS-GOVT.,GOVT,GMR,200865
2024,R2,D120,,BDS-GOVT.,GOVT,2AG,201833
2024,R2,D122,,BDS-GOVT.,GOVT,GMR,201978
2024,R2,D336,,BDS-GOVT.,GOVT,2AG,239006
2024,R2,D112,,BDS-GOVT.,GOVT,2BG,202757
2024,R2,D111,,BDS-GOVT.,GOVT,GMH,203009
2024,R2,D336,,BDS-GOVT.,GOVT,GMR,236563
2024,R2,D118,,BDS-GOVT.,GOVT,1G,203114
2024,R2,D112,,BDS-GOVT.,GOVT,2AR,203128
2024,R2,D442,,BDS-GOVT.,GOVT,GMH,234600
2024,R2,D336,,BDS-GOVT.,GOVT,3BG,203384
2024,R2,D120,,BDS-GOVT.,GOVT,3BG,203434
2024,R2,D119,,BDS-GOVT.,GOVT,D,203874
2024,R2,D225,,BDS-PRIV.,PRIV,OPN,515378
2024,R2,D662,,BDS-GOVT.,GOVT,GMK,205117
2024,R2,D111,,BDS-GOVT.,GOVT,2AH,205255
2024,R2,D116,,BDS-GOVT.,GOVT,2AR,206363
2024,R2,D122,,BDS-GOVT.,GOVT,2BG,206885
2024,R2,D120,,BDS-GOVT.,GOVT,2BG,207161
2024,R2,D662,,BDS-GOVT.,GOVT,3AG,207417
2024,R2,D557,,BDS-GOVT.,GOVT,3BG,212276
2024,R2,D224,,BDS-GOVT.,GOVT,1G,208770
2024,R2,D102,,BDS-GOVT.,GOVT,GMH,208930
2024,R2,D113,,BDS-PRIV.,PRIV,OPN,519893
2024,R2,D111,,BDS-PRIV.,PRIV,OPN,487129
2024,R2,D336,,BDS-GOVT.,GOVT,3AG,209412
2024,R2,D118,,BDS-GOVT.,GOVT,2BG,210585
2024,R2,D662,,BDS-GOVT.,GOVT,1G,211906
2024,R2,D113,,BDS-GOVT.,GOVT,GMH,212199
2024,R2,D102,,BDS-GOVT.,GOVT,2AH,212247
2024,R2,D664,,BDS-GOVT.,GOVT,3AG,213403
2024,R2,D101,,BDS-GOVT.,GOVT,STG,228937
2024,R2,D551,,BDS-GOVT.,GOVT,3AG,215468
2024,R2,D446,,BDS-GOVT.,GOVT,3AG,216372
2024,R2,D225,,BDS-GOVT.,GOVT,3AG,216441
2024,R2,D443,,BDS-GOVT.,GOVT,GM,225231
2024,R2,D663,,BDS-GOVT.,GOVT,1G,221118
2024,R2,D116,,BDS-GOVT.,GOVT,2BG,221614
2024,R2,D333,,BDS-GOVT.,GOVT,2AG,222299
2024,R2,D661,,BDS-GOVT.,GOVT,2AR,222667
2024,R2,D664,,BDS-GOVT.,GOVT,2BG,222769
2024,R2,D113,,BDS-GOVT.,GOVT,2AR,222900
2024,R2,D116,,BDS-GOVT.,GOVT,GMH,223654
2024,R2,D665,,BDS-GOVT.,GOVT,1G,223931
2024,R2,D336,,BDS-GOVT.,GOVT,1G,224089
2024,R2,D662,,BDS-GOVT.,GOVT,2AG,239055
2024,R2,D101,,BDS-GOVT.,GOVT,SCG,244096
2024,R2,D103,,BDS-GOVT.,GOVT,2AH,226880
2024,R2,D225,,BDS-GOVT.,GOVT,2AG,228175
2024,R2,D662,,BDS-GOVT.,GOVT,2BG,228558
2024,R2,D121,,BDS-GOVT.,GOVT,2BG,228675
2024,R2,D225,,BDS-GOVT.,GOVT,GMR,229192
2024,R2,D113,,BDS-GOVT.,GOVT,2AH,230523
2024,R2,D557,,BDS-GOVT.,GOVT,2AG,269447
2024,R2,D447,,BDS-PRIV.,PRIV,OPN,818529
2024,R2,D120,,BDS-GOVT.,GOVT,GMR,231623
2024,R2,D225,,BDS-GOVT.,GOVT,1G,231747
2024,R2,D335,,BDS-GOVT.,GOVT,1G,233031
2024,R2,D442,,BDS-GOVT.,GOVT,2AG,257762
2024,R2,D442,,BDS-GOVT.,GOVT,1H,235932
2024,R2,D118,,BDS-GOVT.,GOVT,GMH,236067
2024,R2,D556,,BDS-GOVT.,GOVT,GMK,236139
2024,R2,D336,,BDS-GOVT.,GOVT,GMH,236756
2024,R2,D335,,BDS-GOVT.,GOVT,2AG,236796
2024,R2,D551,,BDS-GOVT.,GOVT,3BG,236909
2024,R2,D121,,BDS-GOVT.,GOVT,2AG,236938
2024,R2,D225,,BDS-GOVT.,GOVT,STG,237452
2024,R2,D442,,BDS-GOVT.,GOVT,2BH,237558
2024,R2,D555,,BDS-GOVT.,GOVT,GMR,237672
2024,R2,D447,,BDS-GOVT.,GOVT,GMR,238163
2024,R2,D556,,BDS-GOVT.,GOVT,2AR,238401
2024,R2,D448,,BDS-GOVT.,GOVT,STG,238682
2024,R2,D555,,BDS-GOVT.,GOVT,2AG,298265
2024,R2,D664,,BDS-GOVT.,GOVT,GMR,239422
2024,R2,D114,,BDS-PRIV.,PRIV,OPN,321156
2024,R2,D335,,BDS-GOVT.,GOVT,2BG,240611
2024,R2,D661,,BDS-GOVT.,GOVT,SCG,314931
2024,R2,D442,,BDS-GOVT.,GOVT,3BG,241334
2024,R2,D442,,BDS-PRIV.,PRIV,OPN,334309
2024,R2,D337,,BDS-GOVT.,GOVT,SCG,263972
2024,R2,D112,,BDS-PRIV.,PRIV,OPN,511721
2024,R2,D665,,BDS-PRIV.,PRIV,OPN,369994
2024,R2,D119,,BDS-GOVT.,GOVT,2AR,243813
2024,R2,D448,,BDS-GOVT.,GOVT,STH,256643
2024,R2,D664,,BDS-GOVT.,GOVT,3BG,244159
2024,R2,D102,,BDS-GOVT.,GOVT,SCG,306071
2024,R2,D663,,BDS-GOVT.,GOVT,3BG,244678
2024,R2,D336,,BDS-GOVT.,GOVT,2BG,244836
2024,R2,D447,,BDS-GOVT.,GOVT,3BR,246630
2024,R2,D333,,BDS-PRIV.,PRIV,OPN,263965
2024,R2,D447,,BDS-GOVT.,GOVT,GMH,292260
2024,R2,D448,,BDS-GOVT.,GOVT,SCG,247373
2024,R2,D336,,BDS-GOVT.,GOVT,2BH,247084
2024,R2,D103,,BDS-GOVT.,GOVT,SCG,306410
2024,R2,D335,,BDS-GOVT.,GOVT,3BG,247505
2024,R2,D555,,BDS-GOVT.,GOVT,3BG,247708
2024,R2,D101,,BDS-GOVT.,GOVT,SCH,248041
2024,R2,D662,,BDS-GOVT.,GOVT,GMR,266370
2024,R2,D551,,BDS-PRIV.,PRIV,OPN,443230
2024,R2,D443,,BDS-GOVT.,GOVT,GMH,289198
2024,R2,D664,,BDS-GOVT.,GOVT,2AG,308310
2024,R2,D442,,BDS-GOVT.,GOVT,3AH,250045
2024,R2,D114,,BDS-GOVT.,GOVT,2AR,250588
2024,R2,D666,,BDS-GOVT.,GOVT,SCG,251652
2024,R2,D336,,BDS-PRIV.,PRIV,OPN,671182
2024,R2,D333,,BDS-GOVT.,GOVT,3BG,252589
2024,R2,D446,,BDS-GOVT.,GOVT,GMH,297760
2024,R2,D224,,BDS-GOVT.,GOVT,2AG,261376
2024,R2,D662,,BDS-GOVT.,GOVT,3AH,256367
2024,R2,D442,,BDS-GOVT.,GOVT,GMKH,256900
2024,R2,D666,,BDS-GOVT.,GOVT,2ARH,257791
2024,R2,D104,,BDS-GOVT.,GOVT,SCG,265102
2024,R2,D445,,BDS-GOVT.,GOVT,2AH,258287
2024,R2,D551,,BDS-GOVT.,GOVT,GMR,259287
2024,R2,D447,,BDS-GOVT.,GOVT,3AR,261177
2024,R2,D661,,BDS-GOVT.,GOVT,STG,272131
2024,R2,D556,,BDS-PRIV.,PRIV,OPN,348526
2024,R2,D448,,BDS-GOVT.,GOVT,SCH,291247
2024,R2,D442,,BDS-GOVT.,GOVT,2AH,289408
2024,R2,D444,,BDS-GOVT.,GOVT,2AG,262936
2024,R2,D225,,BDS-GOVT.,GOVT,3BR,263046
2024,R2,D555,,BDS-GOVT.,GOVT,3AR,263568
2024,R2,D121,,BDS-GOVT.,GOVT,GMH,264696
2024,R2,D337,,BDS-GOVT.,GOVT,STG,288530
2024,R2,D557,,BDS-PRIV.,PRIV,OPN,839122
2024,R2,D335,,BDS-GOVT.,GOVT,SCG,266726
2024,R2,D333,,BDS-GOVT.,GOVT,GMR,267365
2024,R2,D448,,BDS-GOVT.,GOVT,SCR,267630
2024,R2,D111,,BDS-GOVT.,GOVT,SCG,278210
2024,R2,D116,,BDS-PRIV.,PRIV,OPN,473991
2024,R2,D447,,BDS-GOVT.,GOVT,2AR,271042
2024,R2,D121,,BDS-GOVT.,GOVT,GMR,271340
2024,R2,D101,,BDS-GOVT.,GOVT,SCR,272203
2024,R2,D666,,BDS-GOVT.,GOVT,SCH,285568
2024,R2,D104,,BDS-PRIV.,PRIV,GMP,381534
2024,R2,D665,,BDS-GOVT.,GOVT,GMR,279020
2024,R2,D337,,BDS-PRIV.,PRIV,GMP,406584
