year,round,college_code,college_name,seat_type,category,seats
2022,R2,M009,"VIMSRC, Bangalore",GOVT_SPL,PH,3
2022,R2,M009,"VIMSRC, Bangalore",GOVT_SPL,TOTAL,3
2022,R2,M010,"AJIMS, Mangalore",GOVT_SPL,PH,2
2022,R2,M010,"AJIMS, Mangalore",GOVT_SPL,S-G,1
2022,R2,M010,"AJIMS, Mangalore",GOVT_SPL,TOTAL,3
2022,R2,M020,"SBMC, Chitradurga",GOVT_SPL,PH,3
2022,R2,M020,"SBMC, Chitradurga",GOVT_SPL,TOTAL,3
2022,R2,M021,"MMC, Mysore",GOVT_SPL,PH,1
2022,R2,M021,"MMC, Mysore",GOVT_SPL,TOTAL,1
2022,R2,M023,"AIMS, Bellur, Mandya Dist",GOVT_SPL,PH,5
2022,R2,M023,"AIMS, Bellur, Mandya Dist",GOVT_SPL,TOTAL,5
2022,R2,M024,"MIMS, Mandya",GOVT_SPL,PH,7
2022,R2,M024,"MIMS, Mandya",GOVT_SPL,TOTAL,7
2022,R2,M025,"HIMS, Hassan",GOVT_SPL,PH,6
2022,R2,M025,"HIMS, Hassan",GOVT_SPL,TOTAL,6
2022,R2,M031,"KMC, Hubli",GOVT_SPL,PH,5
2022,R2,M031,"KMC, Hubli",GOVT_SPL,TOTAL,5
2022,R2,M032,"JNMC, Belgaum",GOVT_SPL,PH,1
2022,R2,M032,"JNMC, Belgaum",GOVT_SPL,TOTAL,1
2022,R2,M033,"AAMC, Vijayapur",GOVT_SPL,PH,2
2022,R2,M033,"AAMC, Vijayapur",GOVT_SPL,TOTAL,2
2022,R2,M035,"SNMC, Bagalkot",GOVT_SPL,PH,4
2022,R2,M035,"SNMC, Bagalkot",GOVT_SPL,TOTAL,4
2022,R2,M036,"SDMCMSH, Dharwad",GOVT_SPL,PH,2
2022,R2,M036,"SDMCMSH, Dharwad",GOVT_SPL,TOTAL,2
2022,R2,M037,"BIMS, Belgaum",GOVT_SPL,PH,5
2022,R2,M037,"BIMS, Belgaum",GOVT_SPL,TOTAL,5
2022,R2,M041,"VIMS, Bellary",GOVT_SPL,PH,5
2022,R2,M041,"VIMS, Bellary",GOVT_SPL,TOTAL,5
2022,R2,M042,"MRMC, Kalaburgi",GOVT_SPL,PH,3
2022,R2,M042,"MRMC, Kalaburgi",GOVT_SPL,TOTAL,3
2022,R2,M043,"NMC, Raichur",GOVT_SPL,PH,2
2022,R2,M043,"NMC, Raichur",GOVT_SPL,XD,1
2022,R2,M043,"NMC, Raichur",GOVT_SPL,TOTAL,3
2022,R2,M044,"BDIMS, Bidar",GOVT_SPL,PH,6
2022,R2,M044,"BDIMS, Bidar",GOVT_SPL,TOTAL,6
2022,R2,M045,"RIMS, Raichur",GOVT_SPL,PH,6
2022,R2,M045,"RIMS, Raichur",GOVT_SPL,TOTAL,6
2022,R2,M050,"FMIMER, Mangalore",GOVT_SPL,PH,2
2022,R2,M050,"FMIMER, Mangalore",GOVT_SPL,TOTAL,2
2022,R2,M051,"KMC, Hampanakatta,Mang",GOVT_SPL,PH,2
2022,R2,M051,"KMC, Hampanakatta,Mang",GOVT_SPL,TOTAL,2
2022,R2,M052,"YMC, Mangalore",GOVT_SPL,PH,1
2022,R2,M052,"YMC, Mangalore",GOVT_SPL,TOTAL,1
2022,R2,M053,"KSHMA, Mangalore",GOVT_SPL,PH,1
2022,R2,M053,"KSHMA, Mangalore",GOVT_SPL,TOTAL,1
2022,R2,M054,"KVGMC, Dakshina Kannad",GOVT_SPL,PH,2
2022,R2,M054,"KVGMC, Dakshina Kannad",GOVT_SPL,TOTAL,2
2022,R2,M061,"JJMMC, Davangere Distric",GOVT_SPL,PH,4
2022,R2,M061,"JJMMC, Davangere Distric",GOVT_SPL,S-G,1
2022,R2,M061,"JJMMC, Davangere Distric",GOVT_SPL,TOTAL,5
2022,R2,M062,"SSIMS, Davangere",GOVT_SPL,PH,4
2022,R2,M062,"SSIMS, Davangere",GOVT_SPL,TOTAL,4
2022,R2,M063,"SIMS, Shimoga",GOVT_SPL,PH,4
2022,R2,M063,"SIMS, Shimoga",GOVT_SPL,TOTAL,4
2022,R2,M064,"SGIMS, Bangalore",GOVT_SPL,PH,5
2022,R2,M064,"SGIMS, Bangalore",GOVT_SPL,TOTAL,5
2022,R2,M065,"SIMRC, Mangalore",GOVT_SPL,D,1
2022,R2,M065,"SIMRC, Mangalore",GOVT_SPL,PH,1
2022,R2,M065,"SIMRC, Mangalore",GOVT_SPL,TOTAL,2
2022,R2,M066,"ESIMC, Bangalore",GOVT_SPL,PH,2
2022,R2,M066,"ESIMC, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,M067,"TSMC, Shimoga",GOVT_SPL,PH,3
2022,R2,M067,"TSMC, Shimoga",GOVT_SPL,TOTAL,3
2022,R2,M068,"BGSGIMS, Kengeri, Bangal",GOVT_SPL,PH,3
2022,R2,M068,"BGSGIMS, Kengeri, Bangal",GOVT_SPL,TOTAL,3
2022,R2,M069,"SIMSRIH, Tumkur",GOVT_SPL,PH,3
2022,R2,M069,"SIMSRIH, Tumkur",GOVT_SPL,TOTAL,3
2022,R2,M070,"ESIMCG, Gulbarga",GOVT_SPL,PH,3
2022,R2,M070,"ESIMCG, Gulbarga",GOVT_SPL,S-G,1
2022,R2,M070,"ESIMCG, Gulbarga",GOVT_SPL,TOTAL,4
2022,R2,M071,"OMC, Bangalore",GOVT_SPL,PH,2
2022,R2,M071,"OMC, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,M072,"GIMS, Gulbarga",GOVT_SPL,PH,6
2022,R2,M072,"GIMS, Gulbarga",GOVT_SPL,TOTAL,6
2022,R2,M073,"KPIMS, Koppal",GOVT_SPL,PH,6
2022,R2,M073,"KPIMS, Koppal",GOVT_SPL,TOTAL,6
2022,R2,M074,"GDIMS, Gadag",GOVT_SPL,PH,6
2022,R2,M074,"GDIMS, Gadag",GOVT_SPL,TOTAL,6
2022,R2,M075,"CIMS, Chamarajanagar",GOVT_SPL,PH,5
2022,R2,M075,"CIMS, Chamarajanagar",GOVT_SPL,TOTAL,5
2022,R2,M076,"KWIMS, Uttara Kannada",GOVT_SPL,PH,6
2022,R2,M076,"KWIMS, Uttara Kannada",GOVT_SPL,TOTAL,6
2022,R2,M077,"KDIMS, Madikeri",GOVT_SPL,PH,6
2022,R2,M077,"KDIMS, Madikeri",GOVT_SPL,TOTAL,6
2022,R2,M078,"AKIMSRC, Bangalore",GOVT_SPL,PH,2
2022,R2,M078,"AKIMSRC, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,M079,"KAMC, Mangalore",GOVT_SPL,PH,2
2022,R2,M079,"KAMC, Mangalore",GOVT_SPL,TOTAL,2
2022,R2,M081,"EPMC, Bangalore",GOVT_SPL,PH,3
2022,R2,M081,"EPMC, Bangalore",GOVT_SPL,TOTAL,3
2022,R2,M082,"SABVIMS, Bengaluru",GOVT_SPL,PH,4
2022,R2,M082,"SABVIMS, Bengaluru",GOVT_SPL,TOTAL,4
2022,R2,M083,"CDSIMER, Harohalli Hobli,",GOVT_SPL,PH,3
2022,R2,M083,"CDSIMER, Harohalli Hobli,",GOVT_SPL,TOTAL,3
2022,R2,M084,"CHIMS, Chikkaballapura",GOVT_SPL,PH,4
2022,R2,M084,"CHIMS, Chikkaballapura",GOVT_SPL,TOTAL,4
2022,R2,M085,"CMIMS, Chikkamagaluru",GOVT_SPL,PH,7
2022,R2,M085,"CMIMS, Chikkamagaluru",GOVT_SPL,TOTAL,7
2022,R2,M086,"HAIMS, Haveri",GOVT_SPL,PH,6
2022,R2,M086,"HAIMS, Haveri",GOVT_SPL,TOTAL,6
2022,R2,M087,"YIMS, Yadgiri",GOVT_SPL,PH,6
2022,R2,M087,"YIMS, Yadgiri",GOVT_SPL,TOTAL,6
2022,R2,M088,"GRMCRC, Mangalore",GOVT_SPL,PH,2
2022,R2,M088,"GRMCRC, Mangalore",GOVT_SPL,TOTAL,2
2022,R2,M089,"JGMMMC, Dharwar",GOVT_SPL,PH,2
2022,R2,M089,"JGMMMC, Dharwar",GOVT_SPL,TOTAL,2
2022,R2,M090,"SMCRI, Tumakuru",GOVT_SPL,PH,3
2022,R2,M090,"SMCRI, Tumakuru",GOVT_SPL,TOTAL,3
2022,R2,D101,"GDC, Bangalore",GOVT_SPL,JK,1
2022,R2,D101,"GDC, Bangalore",GOVT_SPL,PH,2
2022,R2,D101,"GDC, Bangalore",GOVT_SPL,XD,1
2022,R2,D101,"GDC, Bangalore",GOVT_SPL,TOTAL,4
2022,R2,D102,"Dr.MRADC, Bangalore",GOVT_SPL,PH,2
2022,R2,D102,"Dr.MRADC, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D103,"VSDC, Bangalore",GOVT_SPL,AGL,1
2022,R2,D103,"VSDC, Bangalore",GOVT_SPL,PH,1
2022,R2,D103,"VSDC, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D104,"MSRDC, Bangalore",GOVT_SPL,AGL,1
2022,R2,D104,"MSRDC, Bangalore",GOVT_SPL,PH,1
2022,R2,D104,"MSRDC, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D108,"M.C.D.S., Bangalore",GOVT_SPL,PH,2
2022,R2,D108,"M.C.D.S., Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D111,"D.S.C.D.S., Bangalore",GOVT_SPL,PH,2
2022,R2,D111,"D.S.C.D.S., Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D112,"O.D.C., Bangalore",GOVT_SPL,PH,1
2022,R2,D112,"O.D.C., Bangalore",GOVT_SPL,S-G,1
2022,R2,D112,"O.D.C., Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D113,"RGDC, Bangalore",GOVT_SPL,PH,2
2022,R2,D113,"RGDC, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D114,"R.R.D.C., Bangalore",GOVT_SPL,PH,2
2022,R2,D114,"R.R.D.C., Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D115,"RVDC, Bangalore",GOVT_SPL,PH,1
2022,R2,D115,"RVDC, Bangalore",GOVT_SPL,TOTAL,1
2022,R2,D116,"K.C.D.S., Road, Bangalore",GOVT_SPL,NCC,1
2022,R2,D116,"K.C.D.S., Road, Bangalore",GOVT_SPL,PH,1
2022,R2,D116,"K.C.D.S., Road, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D118,"BIDS, Bangalore",GOVT_SPL,PH,1
2022,R2,D118,"BIDS, Bangalore",GOVT_SPL,S-G,1
2022,R2,D118,"BIDS, Bangalore",GOVT_SPL,TOTAL,2
2022,R2,D119,"K.L.E.D.C., Bangalore",GOVT_SPL,PH,1
2022,R2,D119,"K.L.E.D.C., Bangalore",GOVT_SPL,TOTAL,1
2022,R2,D120,"VDC, Bangalore",GOVT_SPL,PH,1
2022,R2,D120,"VDC, Bangalore",GOVT_SPL,TOTAL,1
2022,R2,D122,"VIDSRC, Bangalore",GOVT_SPL,PH,1
2022,R2,D122,"VIDSRC, Bangalore",GOVT_SPL,TOTAL,1
2022,R2,D224,"F.D.C., Mysore",GOVT_SPL,PH,1
2022,R2,D224,"F.D.C., Mysore",GOVT_SPL,TOTAL,1
2022,R2,D225,"SHDCH, Hassan",GOVT_SPL,S-G,1
2022,R2,D225,"SHDCH, Hassan",GOVT_SPL,TOTAL,1
2022,R2,D336,"PMNGMDC, Bagalkot",GOVT_SPL,PH,2
2022,R2,D336,"PMNGMDC, Bagalkot",GOVT_SPL,TOTAL,2
2022,R2,D337,"SDMDC, Dharwad",GOVT_SPL,PH,2
2022,R2,D337,"SDMDC, Dharwad",GOVT_SPL,TOTAL,2
2022,R2,D442,"H.K.E.D.C., Gulbarga",GOVT_SPL,PH,2
2022,R2,D442,"H.K.E.D.C., Gulbarga",GOVT_SPL,TOTAL,2
2022,R2,D443,"RABCTDC, Gulbarga",GOVT_SPL,AGL,1
2022,R2,D443,"RABCTDC, Gulbarga",GOVT_SPL,PH,1
2022,R2,D443,"RABCTDC, Gulbarga",GOVT_SPL,TOTAL,2
2022,R2,D444,"HKDETDC, Humnabad, Bid",GOVT_SPL,D,1
2022,R2,D444,"HKDETDC, Humnabad, Bid",GOVT_SPL,TOTAL,1
2022,R2,D445,"SBPIDS, Bidar",GOVT_SPL,PH,1
2022,R2,D445,"SBPIDS, Bidar",GOVT_SPL,TOTAL,1
2022,R2,D446,"AMEDC, Raichur",GOVT_SPL,PH,1
2022,R2,D446,"AMEDC, Raichur",GOVT_SPL,TOTAL,1
2022,R2,D447,"NDC, Raichur",GOVT_SPL,PH,2
2022,R2,D447,"NDC, Raichur",GOVT_SPL,TOTAL,2
2022,R2,D448,"GDCRI, Bellary",GOVT_SPL,JK,1
2022,R2,D448,"GDCRI, Bellary",GOVT_SPL,PH,3
2022,R2,D448,"GDCRI, Bellary",GOVT_SPL,TOTAL,4
2022,R2,D555,"KVGDC, Dakshina Kannada",GOVT_SPL,PH,2
2022,R2,D555,"KVGDC, Dakshina Kannada",GOVT_SPL,TOTAL,2
2022,R2,D556,"AJIDS, Mangalore",GOVT_SPL,AGL,1
2022,R2,D556,"AJIDS, Mangalore",GOVT_SPL,PH,1
2022,R2,D556,"AJIDS, Mangalore",GOVT_SPL,TOTAL,2
2022,R2,D557,"SIDS, Mangalore",GOVT_SPL,PH,1
2022,R2,D557,"SIDS, Mangalore",GOVT_SPL,S-G,1
2022,R2,D557,"SIDS, Mangalore",GOVT_SPL,TOTAL,2
2022,R2,D661,"B.D.C., Davangere",GOVT_SPL,PH,2
2022,R2,D661,"B.D.C., Davangere",GOVT_SPL,TOTAL,2
2022,R2,D662,"C.D.S., Davangere",GOVT_SPL,PH,1
2022,R2,D662,"C.D.S., Davangere",GOVT_SPL,TOTAL,1
2022,R2,D663,"SETDC, Shimoga",GOVT_SPL,PH,2
2022,R2,D663,"SETDC, Shimoga",GOVT_SPL,TOTAL,2
2022,R2,D664,"SJMDC, Chitradurga",GOVT_SPL,CAP,1
2022,R2,D664,"SJMDC, Chitradurga",GOVT_SPL,PH,1
2022,R2,D664,"SJMDC, Chitradurga",GOVT_SPL,TOTAL,2
2022,R2,D665,"SIDS, Shimoga",GOVT_SPL,PH,1
2022,R2,D665,"SIDS, Shimoga",GOVT_SPL,TOTAL,1
2022,R2,D666,"ESICD, Gulbarga",GOVT_SPL,AGL,1
2022,R2,D666,"ESICD, Gulbarga",GOVT_SPL,JK,1
2022,R2,D666,"ESICD, Gulbarga",GOVT_SPL,PH,1
2022,R2,D666,"ESICD, Gulbarga",GOVT_SPL,TOTAL,3
2022,R2,M002,"Dr.AMC, Bangalore",PRIVATE,GMP,6
2022,R2,M002,"Dr.AMC, Bangalore",PRIVATE,OPN,9
2022,R2,M002,"Dr.AMC, Bangalore",PRIVATE,TOTAL,15
2022,R2,M003,"KIMS, Bangalore",PRIVATE,GMP,3
2022,R2,M003,"KIMS, Bangalore",PRIVATE,OPN,12
2022,R2,M003,"KIMS, Bangalore",PRIVATE,TOTAL,15
2022,R2,M004,"MSRMC, Bangalore",PRIVATE,GMP,14
2022,R2,M004,"MSRMC, Bangalore",PRIVATE,OPN,13
2022,R2,M004,"MSRMC, Bangalore",PRIVATE,TOTAL,27
2022,R2,M005,"KBNIMS, Gulbarga",PRIVATE,GMP,9
2022,R2,M005,"KBNIMS, Gulbarga",PRIVATE,GMPH,2
2022,R2,M005,"KBNIMS, Gulbarga",PRIVATE,MMH,20
2022,R2,M005,"KBNIMS, Gulbarga",PRIVATE,OPN,6
2022,R2,M005,"KBNIMS, Gulbarga",PRIVATE,TOTAL,37
2022,R2,M008,"MVJMC, Channasandra, Bangalo",PRIVATE,MA,6
2022,R2,M008,"MVJMC, Channasandra, Bangalo",PRIVATE,OPN,6
2022,R2,M008,"MVJMC, Channasandra, Bangalo",PRIVATE,TOTAL,16
2022,R2,M009,"VIMSRC, Bangalore",PRIVATE,ME,6
2022,R2,M009,"VIMSRC, Bangalore",PRIVATE,OPN,11
2022,R2,M009,"VIMSRC, Bangalore",PRIVATE,TOTAL,17
2022,R2,M010,"AJIMS, Mangalore",PRIVATE,GMP,1
2022,R2,M010,"AJIMS, Mangalore",PRIVATE,MU,3
2022,R2,M010,"AJIMS, Mangalore",PRIVATE,OPN,9
2022,R2,M010,"AJIMS, Mangalore",PRIVATE,TOTAL,13
2022,R2,M011,"SJMC, Bangalore",PRIVATE,GMP,2
2022,R2,M011,"SJMC, Bangalore",PRIVATE,OPN,1
2022,R2,M011,"SJMC, Bangalore",PRIVATE,RC4,2
2022,R2,M011,"SJMC, Bangalore",PRIVATE,RC6,1
2022,R2,M011,"SJMC, Bangalore",PRIVATE,RC8,4
2022,R2,M011,"SJMC, Bangalore",PRIVATE,TOTAL,10
2022,R2,M020,"SBMC, Chitradurga",PRIVATE,GMP,13
2022,R2,M020,"SBMC, Chitradurga",PRIVATE,OPN,15
2022,R2,M020,"SBMC, Chitradurga",PRIVATE,TOTAL,28
2022,R2,M023,"AIMS, Bellur, Mandya Dist.",PRIVATE,GMP,34
2022,R2,M023,"AIMS, Bellur, Mandya Dist.",PRIVATE,OPN,26
2022,R2,M023,"AIMS, Bellur, Mandya Dist.",PRIVATE,TOTAL,60
2022,R2,M033,"AAMC, Vijayapur",PRIVATE,GMP,6
2022,R2,M033,"AAMC, Vijayapur",PRIVATE,MM,7
2022,R2,M033,"AAMC, Vijayapur",PRIVATE,OPN,6
2022,R2,M033,"AAMC, Vijayapur",PRIVATE,TOTAL,19
2022,R2,M035,"SNMC, Bagalkot",PRIVATE,GMP,10
2022,R2,M035,"SNMC, Bagalkot",PRIVATE,OPN,21
2022,R2,M035,"SNMC, Bagalkot",PRIVATE,TOTAL,31
2022,R2,M036,"SDMCMSH, Dharwad",PRIVATE,GMP,16
2022,R2,M036,"SDMCMSH, Dharwad",PRIVATE,OPN,11
2022,R2,M036,"SDMCMSH, Dharwad",PRIVATE,TOTAL,27
2022,R2,M042,"MRMC, Kalaburgi",PRIVATE,GMP,2
2022,R2,M042,"MRMC, Kalaburgi",PRIVATE,GMPH,3
2022,R2,M042,"MRMC, Kalaburgi",PRIVATE,OPN,6
2022,R2,M042,"MRMC, Kalaburgi",PRIVATE,TOTAL,11
2022,R2,M043,"NMC, Raichur",PRIVATE,GMP,4
2022,R2,M043,"NMC, Raichur",PRIVATE,GMPH,2
2022,R2,M043,"NMC, Raichur",PRIVATE,MEH,8
2022,R2,M043,"NMC, Raichur",PRIVATE,OPN,5
2022,R2,M043,"NMC, Raichur",PRIVATE,TOTAL,19
2022,R2,M050,"FMIMER, Mangalore",PRIVATE,GMP,2
2022,R2,M050,"FMIMER, Mangalore",PRIVATE,MC,1
2022,R2,M050,"FMIMER, Mangalore",PRIVATE,OPN,6
2022,R2,M050,"FMIMER, Mangalore",PRIVATE,TOTAL,9
2022,R2,M054,"KVGMC, Dakshina Kannada",PRIVATE,GMP,8
2022,R2,M054,"KVGMC, Dakshina Kannada",PRIVATE,OPN,15
2022,R2,M054,"KVGMC, Dakshina Kannada",PRIVATE,TOTAL,23
2022,R2,M061,"JJMMC, Davangere District",PRIVATE,GMP,6
2022,R2,M061,"JJMMC, Davangere District",PRIVATE,OPN,14
2022,R2,M061,"JJMMC, Davangere District",PRIVATE,TOTAL,20
2022,R2,M062,"SSIMS, Davangere",PRIVATE,GMP,6
2022,R2,M062,"SSIMS, Davangere",PRIVATE,OPN,15
2022,R2,M062,"SSIMS, Davangere",PRIVATE,TOTAL,21
2022,R2,M064,"SGIMS, Bangalore",PRIVATE,GMP,3
2022,R2,M064,"SGIMS, Bangalore",PRIVATE,OPN,19
2022,R2,M064,"SGIMS, Bangalore",PRIVATE,TOTAL,22
2022,R2,M065,"SIMRC, Mangalore",PRIVATE,GMP,5
2022,R2,M065,"SIMRC, Mangalore",PRIVATE,MU,3
2022,R2,M065,"SIMRC, Mangalore",PRIVATE,OPN,9
2022,R2,M065,"SIMRC, Mangalore",PRIVATE,TOTAL,17
2022,R2,M067,"TSMC, Shimoga",PRIVATE,GMP,4
2022,R2,M067,"TSMC, Shimoga",PRIVATE,ME,10
2022,R2,M067,"TSMC, Shimoga",PRIVATE,OPN,11
2022,R2,M067,"TSMC, Shimoga",PRIVATE,TOTAL,25
2022,R2,M068,"BGSGIMS, Kengeri, Bangalore",PRIVATE,GMP,3
2022,R2,M068,"BGSGIMS, Kengeri, Bangalore",PRIVATE,OPN,19
2022,R2,M068,"BGSGIMS, Kengeri, Bangalore",PRIVATE,TOTAL,22
2022,R2,M069,"SIMSRIH, Tumkur",PRIVATE,GMP,6
2022,R2,M069,"SIMSRIH, Tumkur",PRIVATE,OPN,15
2022,R2,M069,"SIMSRIH, Tumkur",PRIVATE,TOTAL,21
2022,R2,M071,"OMC, Bangalore",PRIVATE,GMP,5
2022,R2,M071,"OMC, Bangalore",PRIVATE,ME,3
2022,R2,M071,"OMC, Bangalore",PRIVATE,OPN,9
2022,R2,M071,"OMC, Bangalore",PRIVATE,TOTAL,17
2022,R2,M078,"AKIMSRC, Bangalore",PRIVATE,GMP,4
2022,R2,M078,"AKIMSRC, Bangalore",PRIVATE,ME,2
2022,R2,M078,"AKIMSRC, Bangalore",PRIVATE,OPN,12
2022,R2,M078,"AKIMSRC, Bangalore",PRIVATE,TOTAL,18
2022,R2,M079,"KAMC, Mangalore",PRIVATE,GMP,8
2022,R2,M079,"KAMC, Mangalore",PRIVATE,MM,14
2022,R2,M079,"KAMC, Mangalore",PRIVATE,OPN,7
2022,R2,M079,"KAMC, Mangalore",PRIVATE,TOTAL,29
2022,R2,M081,"EPMC, Bangalore",PRIVATE,GMP,10
2022,R2,M081,"EPMC, Bangalore",PRIVATE,OPN,27
2022,R2,M081,"EPMC, Bangalore",PRIVATE,TOTAL,37
2022,R2,M083,"CDSIMER, Harohalli Hobli, Rama",PRIVATE,OPN,18
2022,R2,M083,"CDSIMER, Harohalli Hobli, Rama",PRIVATE,TOTAL,42
2022,R2,M088,"GRMCRC, Mangalore",PRIVATE,GMP,8
2022,R2,M088,"GRMCRC, Mangalore",PRIVATE,MU,52
2022,R2,M088,"GRMCRC, Mangalore",PRIVATE,OPN,10
2022,R2,M088,"GRMCRC, Mangalore",PRIVATE,TOTAL,70
2022,R2,M090,"SMCRI, Tumakuru",PRIVATE,GMP,11
2022,R2,M090,"SMCRI, Tumakuru",PRIVATE,OPN,14
2022,R2,M090,"SMCRI, Tumakuru",PRIVATE,TOTAL,25
2022,R2,D102,"Dr.MRADC, Bangalore",PRIVATE,GMP,16
2022,R2,D102,"Dr.MRADC, Bangalore",PRIVATE,OPN,17
2022,R2,D102,"Dr.MRADC, Bangalore",PRIVATE,TOTAL,33
2022,R2,D103,"VSDC, Bangalore",PRIVATE,GMP,12
2022,R2,D103,"VSDC, Bangalore",PRIVATE,OPN,13
2022,R2,D103,"VSDC, Bangalore",PRIVATE,TOTAL,25
2022,R2,D104,"MSRDC, Bangalore",PRIVATE,GMP,10
2022,R2,D104,"MSRDC, Bangalore",PRIVATE,OPN,5
2022,R2,D104,"MSRDC, Bangalore",PRIVATE,TOTAL,15
2022,R2,D108,"M.C.D.S., Bangalore",PRIVATE,GMP,8
2022,R2,D108,"M.C.D.S., Bangalore",PRIVATE,ME,36
2022,R2,D108,"M.C.D.S., Bangalore",PRIVATE,OPN,4
2022,R2,D108,"M.C.D.S., Bangalore",PRIVATE,TOTAL,48
2022,R2,D111,"D.S.C.D.S., Bangalore",PRIVATE,GMP,8
2022,R2,D111,"D.S.C.D.S., Bangalore",PRIVATE,OPN,12
2022,R2,D111,"D.S.C.D.S., Bangalore",PRIVATE,TOTAL,20
2022,R2,D112,"O.D.C., Bangalore",PRIVATE,GMP,6
2022,R2,D112,"O.D.C., Bangalore",PRIVATE,ME,35
2022,R2,D112,"O.D.C., Bangalore",PRIVATE,OPN,9
2022,R2,D112,"O.D.C., Bangalore",PRIVATE,TOTAL,50
2022,R2,D113,"RGDC, Bangalore",PRIVATE,GMP,16
2022,R2,D113,"RGDC, Bangalore",PRIVATE,OPN,17
2022,R2,D113,"RGDC, Bangalore",PRIVATE,TOTAL,33
2022,R2,D114,"R.R.D.C., Bangalore",PRIVATE,GMP,3
2022,R2,D114,"R.R.D.C., Bangalore",PRIVATE,MA,27
2022,R2,D114,"R.R.D.C., Bangalore",PRIVATE,OPN,4
2022,R2,D114,"R.R.D.C., Bangalore",PRIVATE,TOTAL,34
2022,R2,D115,"RVDC, Bangalore",PRIVATE,GMP,8
2022,R2,D115,"RVDC, Bangalore",PRIVATE,OPN,7
2022,R2,D115,"RVDC, Bangalore",PRIVATE,TOTAL,15
2022,R2,D116,"K.C.D.S., Road, Bangalore",PRIVATE,GMP,7
2022,R2,D116,"K.C.D.S., Road, Bangalore",PRIVATE,OPN,4
2022,R2,D116,"K.C.D.S., Road, Bangalore",PRIVATE,TOTAL,11
2022,R2,D118,"BIDS, Bangalore",PRIVATE,GMP,3
2022,R2,D118,"BIDS, Bangalore",PRIVATE,ME,22
2022,R2,D118,"BIDS, Bangalore",PRIVATE,OPN,2
2022,R2,D118,"BIDS, Bangalore",PRIVATE,TOTAL,27
2022,R2,D119,"K.L.E.D.C., Bangalore",PRIVATE,GMP,7
2022,R2,D119,"K.L.E.D.C., Bangalore",PRIVATE,OPN,1
2022,R2,D119,"K.L.E.D.C., Bangalore",PRIVATE,TOTAL,8
2022,R2,D120,"VDC, Bangalore",PRIVATE,GMP,6
2022,R2,D120,"VDC, Bangalore",PRIVATE,OPN,6
2022,R2,D120,"VDC, Bangalore",PRIVATE,TOTAL,12
2022,R2,D121,"KGFCDS, K.G.F.",PRIVATE,GMP,4
2022,R2,D121,"KGFCDS, K.G.F.",PRIVATE,ME,15
2022,R2,D121,"KGFCDS, K.G.F.",PRIVATE,OPN,3
2022,R2,D121,"KGFCDS, K.G.F.",PRIVATE,TOTAL,22
2022,R2,D122,"VIDSRC, Bangalore",PRIVATE,GMP,3
2022,R2,D122,"VIDSRC, Bangalore",PRIVATE,ME,20
2022,R2,D122,"VIDSRC, Bangalore",PRIVATE,OPN,4
2022,R2,D122,"VIDSRC, Bangalore",PRIVATE,TOTAL,27
2022,R2,D224,"F.D.C., Mysore",PRIVATE,GMP,3
2022,R2,D224,"F.D.C., Mysore",PRIVATE,MM,11
2022,R2,D224,"F.D.C., Mysore",PRIVATE,OPN,4
2022,R2,D224,"F.D.C., Mysore",PRIVATE,TOTAL,18
2022,R2,D225,"SHDCH, Hassan",PRIVATE,GMP,6
2022,R2,D225,"SHDCH, Hassan",PRIVATE,OPN,7
2022,R2,D225,"SHDCH, Hassan",PRIVATE,TOTAL,13
2022,R2,D333,"AADC, Bijapur",PRIVATE,GMP,2
2022,R2,D333,"AADC, Bijapur",PRIVATE,MM,8
2022,R2,D333,"AADC, Bijapur",PRIVATE,OPN,4
2022,R2,D333,"AADC, Bijapur",PRIVATE,TOTAL,14
2022,R2,D335,"MMDC, Belgaum",PRIVATE,GMP,7
2022,R2,D335,"MMDC, Belgaum",PRIVATE,OPN,7
2022,R2,D335,"MMDC, Belgaum",PRIVATE,TOTAL,14
2022,R2,D336,"PMNGMDC, Bagalkot",PRIVATE,GMP,15
2022,R2,D336,"PMNGMDC, Bagalkot",PRIVATE,OPN,14
2022,R2,D336,"PMNGMDC, Bagalkot",PRIVATE,TOTAL,29
2022,R2,D337,"SDMDC, Dharwad",PRIVATE,GMP,14
2022,R2,D337,"SDMDC, Dharwad",PRIVATE,OPN,10
2022,R2,D337,"SDMDC, Dharwad",PRIVATE,TOTAL,24
2022,R2,D442,"H.K.E.D.C., Gulbarga",PRIVATE,GMP,3
2022,R2,D442,"H.K.E.D.C., Gulbarga",PRIVATE,GMPH,21
2022,R2,D442,"H.K.E.D.C., Gulbarga",PRIVATE,OPN,2
