year,round,authority,counselling_scope,college_id,course,category,quota,seat_type,opening_rank,closing_rank,seats_filled,derivation_method,statuses_included,source_id,seats_total,notes
2023,R1,KEA,STATE_KA,133,MBBS,1G,,GOVT,,13166,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,1R,,GOVT,,16214,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,2AG,,GOVT,,9446,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,2AK,,GOVT,,12228,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,2AR,,GOVT,,14839,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,2BG,,GOVT,,5695,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,2BR,,GOVT,,8693,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,3AG,,GOVT,,5545,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,3AR,,GOVT,,8224,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,3BG,,GOVT,,5871,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,3BR,,GOVT,,8004,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,GM,,GOVT,,2995,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,GMK,,GOVT,,8812,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,GMR,,GOVT,,7702,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,SCG,,GOVT,,34912,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,SCK,,GOVT,,59688,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,SCR,,GOVT,,47593,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,STG,,GOVT,,37149,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,133,MBBS,STR,,GOVT,,46463,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,1K,,GOVT,,130584,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,1R,,GOVT,,90622,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,2AG,,GOVT,,74620,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,2AK,,GOVT,,91706,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,2AR,,GOVT,,80160,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,2BK,,GOVT,,104060,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,2BR,,GOVT,,82949,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,3AK,,GOVT,,88175,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,3AR,,GOVT,,66929,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,3BG,,GOVT,,51756,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,3BK,,GOVT,,86679,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,3BR,,GOVT,,64922,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,GM,,GOVT,,40896,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,GMK,,GOVT,,83324,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,GMR,,GOVT,,64916,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,SCG,,GOVT,,151084,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,SCK,,GOVT,,162819,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,SCR,,GOVT,,168037,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,STG,,GOVT,,137003,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,STK,,GOVT,,238100,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,248,MBBS,STR,,GOVT,,175171,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,1G,,GOVT,,48951,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,2AG,,GOVT,,45123,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,2AR,,GOVT,,51170,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,2BG,,GOVT,,29920,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,3AG,,GOVT,,23220,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,3AR,,GOVT,,38389,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,3BG,,GOVT,,33638,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,GM,,GOVT,,19022,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,GMK,,GOVT,,68379,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,GMR,,GOVT,,35849,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,SCG,,GOVT,,113879,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,SCR,,GOVT,,175184,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,STG,,GOVT,,131125,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,894,MBBS,STR,,GOVT,,173540,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,1G,,GOVT,,41256,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,2AG,,GOVT,,35513,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,2AK,,GOVT,,83595,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,2AR,,GOVT,,41376,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,2BG,,GOVT,,24638,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,3AG,,GOVT,,16912,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,3BG,,GOVT,,28805,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,3BR,,GOVT,,44038,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,GM,,GOVT,,13180,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,GMK,,GOVT,,76138,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,GMR,,GOVT,,28106,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,SCG,,GOVT,,105689,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,SCK,,GOVT,,210332,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,SCR,,GOVT,,164046,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,940,MBBS,STG,,GOVT,,106999,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,897,MBBS,2AG,,GOVT,,86972,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,897,MBBS,3AG,,GOVT,,71031,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,897,MBBS,3BG,,GOVT,,71052,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,897,MBBS,GM,,GOVT,,69665,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,897,MBBS,GMR,,GOVT,,82487,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,897,MBBS,SCG,,GOVT,,202151,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,897,MBBS,STK,,GOVT,,242274,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,1G,,GOVT,,68656,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,2AG,,GOVT,,79737,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,2BG,,GOVT,,53487,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,3AG,,GOVT,,54423,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,3BG,,GOVT,,61782,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,GM,,GOVT,,52570,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,GMK,,GOVT,,93660,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,GMR,,GOVT,,67217,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,SCG,,GOVT,,170275,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,SCR,,GOVT,,181260,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,943,MBBS,STG,,GOVT,,193418,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,1G,,GOVT,,62194,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,2AG,,GOVT,,56126,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,2AR,,GOVT,,69985,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,2BG,,GOVT,,35660,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,3AG,,GOVT,,31317,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,3BG,,GOVT,,51156,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,GM,,GOVT,,24652,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,GMK,,GOVT,,83507,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,GMR,,GOVT,,57625,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,SCG,,GOVT,,158163,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,SCR,,GOVT,,185303,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,STG,,GOVT,,140353,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1411,MBBS,STR,,GOVT,,161721,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,1G,,GOVT,,60948,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,2AG,,GOVT,,73845,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,2AK,,GOVT,,91528,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,2AR,,GOVT,,81462,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,2BG,,GOVT,,46789,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,2BR,,GOVT,,86219,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,3AR,,GOVT,,54932,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,3BG,,GOVT,,49658,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,GM,,GOVT,,43455,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,GMR,,GOVT,,50979,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,SCG,,GOVT,,176493,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,SCR,,GOVT,,181503,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,2,MBBS,STG,,GOVT,,183464,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,1G,,GOVT,,82953,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,2AG,,GOVT,,87566,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,2AR,,GOVT,,87816,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,2BG,,GOVT,,70356,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,3AG,,GOVT,,68808,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,3BG,,GOVT,,68308,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,3BR,,GOVT,,79136,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,GM,,GOVT,,65040,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,GMK,,GOVT,,99800,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,GMR,,GOVT,,78745,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,SCG,,GOVT,,196716,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,SCK,,GOVT,,197656,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,SCR,,GOVT,,201290,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,STG,,GOVT,,195102,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1280,MBBS,STR,,GOVT,,212624,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,1G,,GOVT,,18445,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,1R,,GOVT,,21182,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,2AG,,GOVT,,15011,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,2AR,,GOVT,,19162,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,2BG,,GOVT,,13215,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,2BR,,GOVT,,15073,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,3AG,,GOVT,,8269,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,3AR,,GOVT,,15304,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,3BG,,GOVT,,9788,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,3BR,,GOVT,,12107,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,GM,,GOVT,,6809,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,GMK,,GOVT,,14994,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,GMR,,GOVT,,11399,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,SCG,,GOVT,,55796,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,SCK,,GOVT,,64151,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,SCR,,GOVT,,67013,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,STG,,GOVT,,51427,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,STK,,GOVT,,97258,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,1041,MBBS,STR,,GOVT,,53538,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,805,MBBS,2AG,,GOVT,,46745,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,805,MBBS,3AG,,GOVT,,26682,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,805,MBBS,GM,,GOVT,,10718,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,805,MBBS,GMK,,GOVT,,79454,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,805,MBBS,GMR,,GOVT,,44918,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,805,MBBS,SCG,,GOVT,,81270,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,805,MBBS,STG,,GOVT,,122056,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,1G,,GOVT,,71202,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,1K,,GOVT,,135755,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,2AG,,GOVT,,81623,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,2AK,,GOVT,,98066,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,2AR,,GOVT,,86454,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,2BG,,GOVT,,67098,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,2BK,,GOVT,,108687,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,3AG,,GOVT,,61288,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,3AK,,GOVT,,138058,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,3BG,,GOVT,,63156,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,3BR,,GOVT,,70335,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,GM,,GOVT,,57559,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,GMK,,GOVT,,94944,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,GMR,,GOVT,,69410,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,SCG,,GOVT,,185280,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,SCK,,GOVT,,193876,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,SCR,,GOVT,,194958,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,STG,,GOVT,,198719,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,16,MBBS,STR,,GOVT,,208315,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,1G,,GOVT,,30310,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,1R,,GOVT,,43555,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,2AG,,GOVT,,31308,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,2AK,,GOVT,,47974,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,2AR,,GOVT,,36850,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,2BG,,GOVT,,21702,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,2BR,,GOVT,,33787,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,3AG,,GOVT,,18904,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,3AR,,GOVT,,27068,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,3BG,,GOVT,,20576,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,3BK,,GOVT,,46971,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,GM,,GOVT,,18189,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,GMK,,GOVT,,39551,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,GMR,,GOVT,,25964,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,SCG,,GOVT,,97832,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,SCK,,GOVT,,119880,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,SCR,,GOVT,,105369,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,STG,,GOVT,,92753,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,992,MBBS,STR,,GOVT,,111057,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,1G,,GOVT,,39346,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,1K,,GOVT,,46839,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,1R,,GOVT,,44456,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,2AG,,GOVT,,36845,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,2AK,,GOVT,,50157,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,2AR,,GOVT,,37733,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,2BG,,GOVT,,24820,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,2BK,,GOVT,,59462,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,2BR,,GOVT,,46434,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,3AG,,GOVT,,23031,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,3AK,,GOVT,,63908,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,3AR,,GOVT,,28045,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,3BG,,GOVT,,26547,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,3BR,,GOVT,,28296,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,GM,,GOVT,,21953,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,GMK,,GOVT,,43226,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,GMR,,GOVT,,27505,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,SCG,,GOVT,,106783,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,SCK,,GOVT,,116734,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,SCR,,GOVT,,116745,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,STG,,GOVT,,104462,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,757,MBBS,STR,,GOVT,,118833,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,1G,,GOVT,,26176,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,1R,,GOVT,,32138,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,2AG,,GOVT,,21952,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,2AK,,GOVT,,24931,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,2AR,,GOVT,,25082,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,2BG,,GOVT,,19230,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,2BR,,GOVT,,25303,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,3AG,,GOVT,,15905,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,3AR,,GOVT,,18085,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,3BG,,GOVT,,13909,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,3BK,,GOVT,,21551,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,3BR,,GOVT,,21240,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,GM,,GOVT,,11713,,official_published,,61,,KEA cutoff PDF 2023
2023,R1,KEA,STATE_KA,883,MBBS,GMK,,GOVT,,20030,,official_published,,61,,KEA cutoff PDF 2023
